Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,336.521345,1
p2,1,0.0,99.927617,1
r3,1,0.0,92.239806,1
r4,1,0.0,81.957243,1
n6,1,0.0,76.844772,1
v4,1,0.0,68.747619,1
p8,1,0.0,49.93762,1
p7,1,0.0,44.877395,1
s8,1,0.0,36.139588,1
n5,1,0.0,33.588952,1
p4,1,0.0,31.958148,1
s6,1,0.0,26.516557,1
r1,1,0.0,26.328873,1
n4,1,0.0,25.664719,1
v2,1,1e-06,23.492699,1
r2,1,2e-06,22.460431,1
v1,1,2e-06,22.215605,1
p6,1,5e-06,20.733599,1
b1,1,5e-06,20.6852,1
s7,1,1.5e-05,18.758374,1
s2,1,1.6e-05,18.579168,1
s5,1,4.2e-05,16.782882,1
p3,1,9.9e-05,15.163947,1
s1,1,0.000149,14.381038,1
a5,1,0.000163,14.218153,1
d4,1,0.00079,11.265492,1
d1,1,0.000855,11.118243,1
d5,1,0.001082,10.681868,1
p12,1,0.001769,9.774492,1
n2,1,0.002283,9.306778,1
a3,1,0.004453,8.08906,1
a6,1,0.00468,7.999115,1
s3,1,0.005718,7.637153,1
u2,1,0.006472,7.413856,1
a7,1,0.006509,7.403624,1
v3,1,0.007797,7.079483,1
n3,1,0.010206,6.598617,0
d3,1,0.012002,6.310629,0
p5,1,0.014933,5.924368,0
a1,1,0.015957,5.807652,0
u3,1,0.04093,4.17891,0
u1,1,0.275827,1.187535,0
b5,1,0.295323,1.095197,0
a8,1,0.375157,0.786511,0
b4,1,0.42988,0.623148,0
b2,1,0.436994,0.604163,0
b3,1,0.436994,0.604163,0
n1,1,0.451738,0.566287,0
a4,1,0.568499,0.3252,0
s4,1,0.823785,0.049586,0
p1,1,0.849123,0.03619,0
a2,1,0.858831,0.031635,0
d2,1,0.887565,0.01999,0
