Feature,DoF,P Value,Chi Square,Is Significant
p9,1,4.4e-05,16.702698,1
r4,1,0.068847,3.310308,0
d4,1,0.068847,3.310308,0
n6,1,0.106455,2.606079,0
s8,1,0.115158,2.481963,0
v4,1,0.134692,2.237574,0
s6,1,0.14503,2.123765,0
s5,1,0.172192,1.863754,0
d5,1,0.172813,1.85837,0
p2,1,0.194438,1.683666,0
r3,1,0.201633,1.630508,0
d1,1,0.228166,1.452258,0
n1,1,0.252775,1.3079,0
s4,1,0.266621,1.23405,0
p6,1,0.267635,1.228826,0
p7,1,0.276777,1.182847,0
s2,1,0.277851,1.177574,0
n4,1,0.289445,1.122203,0
r1,1,0.302194,1.064486,0
v2,1,0.345359,0.890438,0
n2,1,0.35551,0.853691,0
s7,1,0.359658,0.839086,0
n5,1,0.391258,0.735028,0
d3,1,0.397506,0.715857,0
u3,1,0.434891,0.609726,0
a7,1,0.448682,0.573979,0
n3,1,0.464344,0.535404,0
v3,1,0.481443,0.495593,0
p12,1,0.525504,0.403078,0
a4,1,0.581476,0.303854,0
p1,1,0.586964,0.29511,0
b5,1,0.598305,0.27756,0
v1,1,0.614236,0.254052,0
u1,1,0.643249,0.214518,0
p5,1,0.673096,0.178002,0
a6,1,0.686546,0.16285,0
b4,1,0.70145,0.146967,0
d2,1,0.731068,0.118133,0
p8,1,0.734751,0.114794,0
s1,1,0.738073,0.111828,0
a5,1,0.756173,0.096416,0
p4,1,0.77101,0.084713,0
a2,1,0.805791,0.060447,0
a3,1,0.851887,0.034861,0
s3,1,0.91147,0.012362,0
u2,1,0.913525,0.011792,0
b3,1,0.919131,0.010308,0
b2,1,0.919131,0.010308,0
p3,1,0.927968,0.008173,0
a8,1,0.955125,0.003166,0
