Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,48.150913,1
r4,1,0.001797,9.746633,1
s8,1,0.003002,8.806329,1
n6,1,0.005489,7.710701,1
d4,1,0.006994,7.27459,1
s6,1,0.008842,6.854437,1
v4,1,0.014363,5.993013,0
d5,1,0.015766,5.828817,0
s5,1,0.016629,5.735094,0
p2,1,0.024599,5.051909,0
r3,1,0.035095,4.440564,0
d1,1,0.049567,3.856057,0
p6,1,0.053026,3.743085,0
s4,1,0.05753,3.607189,0
n4,1,0.059603,3.548387,0
s2,1,0.061777,3.489032,0
n1,1,0.080512,3.054545,0
p7,1,0.083629,2.992932,0
r1,1,0.091508,2.847642,0
v2,1,0.100531,2.697104,0
n2,1,0.101263,2.685543,0
n5,1,0.12584,2.343093,0
u3,1,0.136583,2.216038,0
s7,1,0.147436,2.098582,0
a7,1,0.164067,1.936333,0
d3,1,0.17934,1.803085,0
v3,1,0.232742,1.424023,0
n3,1,0.247669,1.336405,0
b5,1,0.287359,1.131952,0
p1,1,0.291721,1.111663,0
s1,1,0.472016,0.517252,0
p5,1,0.476654,0.506508,0
b4,1,0.496136,0.463193,0
v1,1,0.498958,0.457152,0
a4,1,0.498958,0.457152,0
u1,1,0.50311,0.448371,0
p4,1,0.683337,0.166394,0
p8,1,0.700011,0.14846,0
a6,1,0.705488,0.142826,0
u2,1,0.779868,0.078115,0
b3,1,0.782528,0.07619,0
b2,1,0.782528,0.07619,0
d2,1,0.801402,0.063269,0
a3,1,0.811746,0.056727,0
a5,1,0.81412,0.055279,0
p3,1,0.821141,0.051111,0
a2,1,0.826275,0.048172,0
a8,1,0.902116,0.015126,0
s3,1,1.0,0.0,0
