Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.014889,5.929582,0
s2,1,0.065646,3.388674,0
p3,1,0.069186,3.302225,0
b4,1,0.073494,3.203202,0
p5,1,0.080322,3.058372,0
r3,1,0.091639,2.84534,0
n6,1,0.094412,2.797496,0
d3,1,0.09572,2.775454,0
p2,1,0.098692,2.726548,0
a2,1,0.109329,2.563893,0
p8,1,0.148568,2.08689,0
r4,1,0.175366,1.836462,0
n1,1,0.178418,1.81075,0
d2,1,0.207324,1.590014,0
s1,1,0.226514,1.462617,0
a5,1,0.231492,1.431671,0
s4,1,0.236579,1.400866,0
n3,1,0.274607,1.193589,0
a7,1,0.306544,1.045506,0
n4,1,0.31917,0.992345,0
v3,1,0.343282,0.898135,0
a8,1,0.362927,0.827738,0
d1,1,0.386274,0.750641,0
s6,1,0.395528,0.72188,0
b5,1,0.429541,0.624063,0
p4,1,0.431039,0.620021,0
u3,1,0.434891,0.609726,0
p6,1,0.447396,0.577242,0
v1,1,0.455897,0.555949,0
n2,1,0.474615,0.511212,0
s3,1,0.479157,0.500781,0
v2,1,0.483013,0.492053,0
b2,1,0.499515,0.455966,0
b3,1,0.499515,0.455966,0
p12,1,0.53664,0.381803,0
u2,1,0.547428,0.361945,0
p1,1,0.570077,0.322553,0
s8,1,0.609001,0.261632,0
d5,1,0.647736,0.208767,0
r1,1,0.657825,0.196176,0
a3,1,0.678451,0.171875,0
s5,1,0.681508,0.168433,0
a6,1,0.754191,0.098043,0
v4,1,0.790302,0.070713,0
p7,1,0.819312,0.05218,0
d4,1,0.831932,0.045039,0
n5,1,0.847514,0.036976,0
r2,1,0.847605,0.036932,0
a4,1,0.863742,0.029451,0
u1,1,0.877722,0.023672,0
s7,1,0.89569,0.017189,0
a1,1,0.907923,0.013377,0
