Feature,DoF,P Value,Chi Square,Is Significant
r2,1,0.168348,1.89759,0
a1,1,0.194048,1.686615,0
s7,1,0.205134,1.605436,0
r4,1,0.227145,1.458652,0
d4,1,0.227145,1.458652,0
a6,1,0.248543,1.331472,0
p3,1,0.271139,1.210974,0
d3,1,0.289995,1.119643,0
u3,1,0.303626,1.058201,0
r3,1,0.304238,1.055523,0
p9,1,0.319003,0.993029,0
n1,1,0.341431,0.905051,0
d1,1,0.347063,0.884166,0
a7,1,0.359951,0.838065,0
s5,1,0.383988,0.757895,0
v2,1,0.394919,0.723741,0
s4,1,0.405013,0.693391,0
p4,1,0.429259,0.624828,0
a3,1,0.434931,0.60962,0
p1,1,0.438202,0.600987,0
s2,1,0.44188,0.591395,0
b5,1,0.465398,0.53288,0
u2,1,0.475336,0.509546,0
u1,1,0.501402,0.451968,0
d2,1,0.519394,0.415097,0
d5,1,0.547884,0.361121,0
p5,1,0.552425,0.352991,0
s3,1,0.588901,0.292064,0
s8,1,0.602635,0.27104,0
b2,1,0.608408,0.2625,0
b3,1,0.608408,0.2625,0
p8,1,0.638273,0.221008,0
a2,1,0.651328,0.20423,0
s6,1,0.671598,0.179739,0
v1,1,0.674958,0.175857,0
p2,1,0.683598,0.166103,0
v4,1,0.686309,0.16311,0
v3,1,0.688103,0.161147,0
n6,1,0.711817,0.136469,0
n2,1,0.761208,0.092352,0
p6,1,0.764803,0.089508,0
p12,1,0.780294,0.077805,0
p7,1,0.784057,0.075095,0
s1,1,0.847305,0.037079,0
n4,1,0.852081,0.034769,0
r1,1,0.855191,0.033306,0
n3,1,0.912605,0.012046,0
n5,1,0.914255,0.011594,0
a8,1,0.931575,0.007373,0
a5,1,0.970718,0.001347,0
b4,1,0.988843,0.000196,0
a4,1,0.991664,0.000109,0
