Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,38.538787,1
r4,1,0.006316,7.457888,1
r2,1,0.008558,6.912765,1
p2,1,0.009913,6.650481,1
p8,1,0.011309,6.416057,0
n6,1,0.013844,6.057947,0
v4,1,0.014966,5.920412,0
r3,1,0.020908,5.334464,0
d3,1,0.026641,4.913937,0
s8,1,0.027603,4.852722,0
v2,1,0.029086,4.7625,0
r1,1,0.035226,4.434208,0
p6,1,0.040734,4.18706,0
a7,1,0.048556,3.890625,0
d1,1,0.049223,3.867748,0
s2,1,0.056446,3.638834,0
n2,1,0.080856,3.047619,0
d4,1,0.104206,2.639966,0
p7,1,0.109669,2.558986,0
a6,1,0.116246,2.467182,0
s6,1,0.117727,2.447301,0
a1,1,0.122459,2.385584,0
s5,1,0.127028,2.328456,0
v1,1,0.199299,1.647504,0
n1,1,0.237709,1.39413,0
d5,1,0.249914,1.323787,0
s7,1,0.259814,1.269745,0
u1,1,0.282661,1.154251,0
s3,1,0.308476,1.037188,0
v3,1,0.321213,0.984,0
a5,1,0.329954,0.949079,0
p4,1,0.389055,0.741892,0
n3,1,0.452441,0.56453,0
s4,1,0.509413,0.435272,0
u3,1,0.514135,0.425642,0
p5,1,0.547921,0.361055,0
a3,1,0.551173,0.355219,0
n5,1,0.558709,0.341945,0
a2,1,0.590062,0.290248,0
p1,1,0.606351,0.265524,0
n4,1,0.638904,0.220178,0
s1,1,0.676663,0.173906,0
p12,1,0.688445,0.160774,0
a8,1,0.691981,0.156949,0
u2,1,0.718945,0.129506,0
b3,1,0.826885,0.047829,0
b2,1,0.826885,0.047829,0
a4,1,0.832205,0.044891,0
p3,1,0.832378,0.044797,0
d2,1,0.836022,0.042842,0
b5,1,0.963593,0.002083,0
b4,1,0.99595,2.6e-05,0
