Feature,DoF,P Value,Chi Square,Is Significant
b3,1,5.5e-05,16.276108,1
b2,1,5.5e-05,16.276108,1
s8,1,0.000211,13.726429,1
a2,1,0.000731,11.408832,1
p5,1,0.000921,10.980248,1
p12,1,0.001521,10.052766,1
v3,1,0.001675,9.875884,1
a1,1,0.00471,7.987487,1
s3,1,0.005847,7.596888,1
s7,1,0.006111,7.517349,1
d2,1,0.007932,7.048822,1
d1,1,0.008541,6.91641,1
s2,1,0.009415,6.742295,1
v1,1,0.014791,5.941206,0
a4,1,0.015568,5.851042,0
p3,1,0.031362,4.633044,0
s6,1,0.032665,4.563226,0
u1,1,0.03655,4.371254,0
p4,1,0.040888,4.180637,0
a5,1,0.087769,2.914825,0
v2,1,0.100908,2.691133,0
a8,1,0.117054,2.456299,0
p6,1,0.146298,2.110433,0
p8,1,0.159448,1.979453,0
d3,1,0.171147,1.872868,0
b1,1,0.304327,1.055137,0
s4,1,0.375945,0.78392,0
a6,1,0.399017,0.711286,0
n4,1,0.407931,0.684821,0
s1,1,0.496782,0.461805,0
r1,1,0.508348,0.437466,0
p7,1,0.536342,0.382362,0
d5,1,0.594135,0.283933,0
p2,1,0.636376,0.223514,0
b4,1,0.757475,0.095356,0
s5,1,0.76993,0.085537,0
p1,1,0.890512,0.018949,0
b5,1,0.898916,0.016137,0
a7,1,0.955205,0.003155,0
