Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,31.463209,1
a7,1,0.009553,6.716423,1
d3,1,0.014442,5.983344,0
s2,1,0.027728,4.844921,0
r2,1,0.031404,4.630747,0
d1,1,0.05746,3.609235,0
s8,1,0.086452,2.939229,0
v2,1,0.098575,2.728449,0
p8,1,0.111904,2.527124,0
a6,1,0.112789,2.5147,0
r4,1,0.12114,2.402523,0
s6,1,0.138633,2.193063,0
a1,1,0.151378,2.058311,0
s4,1,0.156246,2.010191,0
u3,1,0.157322,1.999782,0
d5,1,0.161343,1.961593,0
s5,1,0.197123,1.663565,0
u1,1,0.201411,1.632116,0
a2,1,0.218067,1.517046,0
r1,1,0.230161,1.439868,0
p5,1,0.233496,1.419438,0
a5,1,0.242014,1.368824,0
s3,1,0.253317,1.304916,0
b4,1,0.261039,1.26324,0
v3,1,0.263139,1.252165,0
d4,1,0.268003,1.226942,0
v1,1,0.276419,1.184614,0
v4,1,0.280753,1.163441,0
s7,1,0.300307,1.072832,0
r3,1,0.347861,0.881245,0
p6,1,0.348409,0.879245,0
n6,1,0.378176,0.776624,0
n2,1,0.437947,0.601656,0
n5,1,0.49793,0.459345,0
a3,1,0.529065,0.396187,0
p2,1,0.539063,0.377278,0
u2,1,0.549323,0.358531,0
b2,1,0.557367,0.344284,0
b3,1,0.557367,0.344284,0
p4,1,0.562097,0.336086,0
n1,1,0.632215,0.229069,0
p7,1,0.634063,0.226591,0
a8,1,0.641882,0.216289,0
n4,1,0.649142,0.206984,0
s1,1,0.768364,0.086739,0
b5,1,0.779718,0.078224,0
d2,1,0.798632,0.065085,0
n3,1,0.835589,0.043072,0
p12,1,0.942174,0.005262,0
p3,1,0.976288,0.000883,0
p1,1,0.979443,0.000664,0
a4,1,0.994948,4e-05,0
