Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.000534,11.992977,1
s7,1,0.014884,5.930162,0
s5,1,0.025649,4.979535,0
s2,1,0.04183,4.142063,0
a3,1,0.081306,3.038604,0
s6,1,0.113271,2.507984,0
s8,1,0.127509,2.322567,0
d2,1,0.210936,1.564989,0
a7,1,0.214618,1.539996,0
s3,1,0.217026,1.523925,0
n5,1,0.228362,1.451035,0
p2,1,0.284762,1.144223,0
b5,1,0.314974,1.009702,0
u4,1,0.331432,0.943294,0
d5,1,0.3418,0.903667,0
p1,1,0.359321,0.840265,0
s4,1,0.392538,0.731065,0
p4,1,0.435816,0.607274,0
v1,1,0.437185,0.603659,0
r1,1,0.464489,0.535056,0
n6,1,0.473495,0.513808,0
p12,1,0.526562,0.401021,0
r2,1,0.532741,0.38916,0
p8,1,0.538709,0.377938,0
d3,1,0.549895,0.357505,0
a5,1,0.557458,0.344124,0
u1,1,0.62037,0.245348,0
p3,1,0.642526,0.215454,0
d1,1,0.642984,0.21486,0
a8,1,0.649,0.207163,0
v3,1,0.66692,0.185226,0
b4,1,0.695041,0.153682,0
a4,1,0.701325,0.147098,0
n4,1,0.710582,0.137696,0
v4,1,0.741066,0.109192,0
r3,1,0.74967,0.101809,0
a2,1,0.764557,0.089701,0
r4,1,0.767974,0.08704,0
u2,1,0.774456,0.082112,0
n3,1,0.789459,0.071296,0
d4,1,0.793853,0.068283,0
p6,1,0.806222,0.060173,0
a1,1,0.823783,0.049587,0
p7,1,0.837191,0.042225,0
b3,1,0.877168,0.023889,0
b2,1,0.877168,0.023889,0
n1,1,0.878584,0.023337,0
u3,1,0.892587,0.018234,0
n2,1,0.894243,0.017672,0
s1,1,0.931575,0.007373,0
a6,1,0.95293,0.003484,0
v2,1,0.965807,0.001838,0
p5,1,0.992359,9.2e-05,0
