Feature,DoF,P Value,Chi Square,Is Significant
a6,1,0.146575,2.107537,0
u3,1,0.17494,1.840092,0
d3,1,0.184668,1.759648,0
a7,1,0.245163,1.350661,0
p8,1,0.255459,1.2932,0
p9,1,0.260478,1.266217,0
s7,1,0.26789,1.227519,0
r2,1,0.287286,1.132296,0
r3,1,0.315386,1.007987,0
a1,1,0.319355,0.991585,0
v2,1,0.325613,0.966267,0
r4,1,0.336922,0.922109,0
p3,1,0.360344,0.836694,0
p10,1,0.401437,0.704017,0
d2,1,0.449823,0.571097,0
n1,1,0.467931,0.526858,0
d1,1,0.506603,0.441078,0
p1,1,0.509069,0.43598,0
s6,1,0.541564,0.372649,0
u1,1,0.556665,0.345512,0
u2,1,0.578294,0.309001,0
s5,1,0.588948,0.29199,0
n4,1,0.610279,0.259769,0
n5,1,0.612956,0.255893,0
p4,1,0.615234,0.252623,0
p5,1,0.645248,0.211944,0
v4,1,0.648705,0.207537,0
n2,1,0.655418,0.199138,0
s2,1,0.669194,0.182546,0
v3,1,0.676856,0.173686,0
r1,1,0.683309,0.166425,0
d4,1,0.701607,0.146806,0
a2,1,0.720561,0.127956,0
s8,1,0.722116,0.126475,0
a4,1,0.725005,0.123748,0
p12,1,0.734023,0.115449,0
n6,1,0.751375,0.100379,0
b2,1,0.753057,0.09898,0
b3,1,0.753057,0.09898,0
a3,1,0.757827,0.095071,0
b5,1,0.775279,0.081497,0
n3,1,0.777644,0.079745,0
p2,1,0.803899,0.061655,0
s4,1,0.809579,0.058066,0
s1,1,0.855173,0.033314,0
p6,1,0.857226,0.032367,0
b4,1,0.858235,0.031906,0
a5,1,0.897288,0.016664,0
s3,1,0.925363,0.008776,0
a8,1,0.951561,0.00369,0
v1,1,0.974727,0.001004,0
d5,1,0.978129,0.000752,0
p7,1,0.999522,0.0,0
