Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,154.801036,1
p2,1,0.0,51.269429,1
p7,1,0.0,40.457875,1
s8,1,0.0,37.960978,1
p8,1,0.0,32.186568,1
r4,1,0.0,31.978171,1
n6,1,0.0,29.500563,1
n5,1,0.0,28.001468,1
r3,1,0.0,27.447526,1
p4,1,0.0,25.678416,1
v4,1,1e-06,24.944529,1
p6,1,5e-06,20.956265,1
s7,1,1.1e-05,19.366839,1
s2,1,1.2e-05,19.220734,1
p3,1,1.6e-05,18.664059,1
s5,1,2.2e-05,18.003187,1
n4,1,2.5e-05,17.767941,1
s6,1,4.3e-05,16.727743,1
r1,1,4.4e-05,16.704484,1
v1,1,8.9e-05,15.351817,1
a3,1,9.3e-05,15.272395,1
a5,1,0.000448,12.318943,1
v2,1,0.001358,10.262517,1
s3,1,0.00261,9.061874,1
u2,1,0.00281,8.926875,1
p12,1,0.005851,7.595669,1
p5,1,0.006583,7.383453,1
r2,1,0.007207,7.220663,1
u3,1,0.009547,6.71752,1
d4,1,0.009589,6.709739,1
d1,1,0.010558,6.538293,0
s1,1,0.019367,5.468032,0
v3,1,0.027836,4.838225,0
d5,1,0.029503,4.738035,0
n2,1,0.039371,4.244806,0
n3,1,0.039843,4.224571,0
a6,1,0.085651,2.954279,0
b5,1,0.087617,2.917613,0
a4,1,0.110726,2.543822,0
d2,1,0.191457,1.706369,0
a7,1,0.192906,1.695283,0
d3,1,0.215301,1.535417,0
u1,1,0.28602,1.138259,0
a2,1,0.425593,0.634819,0
a8,1,0.457884,0.551061,0
n1,1,0.49668,0.462023,0
a1,1,0.635556,0.224601,0
b4,1,0.660648,0.192737,0
s4,1,0.777318,0.079985,0
b3,1,0.801227,0.063383,0
b2,1,0.801227,0.063383,0
p1,1,0.983997,0.000402,0
u4,1,0.988712,0.0002,0
