Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.019098,5.492515,0
b1,1,0.037477,4.328609,0
p9,1,0.051883,3.779533,0
p2,1,0.051998,3.775822,0
s7,1,0.081637,3.032015,0
n1,1,0.093138,2.819283,0
s6,1,0.093235,2.81761,0
s2,1,0.096221,2.767094,0
n5,1,0.162161,1.953962,0
a5,1,0.188707,1.727686,0
v1,1,0.197179,1.663144,0
p1,1,0.209753,1.573129,0
p7,1,0.211213,1.563092,0
a4,1,0.218026,1.517318,0
a2,1,0.23124,1.433215,0
s3,1,0.25332,1.3049,0
s8,1,0.282088,1.157005,0
p6,1,0.289933,1.119933,0
b3,1,0.326807,0.961509,0
b2,1,0.326807,0.961509,0
v2,1,0.351367,0.868514,0
p8,1,0.432922,0.614973,0
b4,1,0.472684,0.515695,0
n6,1,0.565064,0.331012,0
p4,1,0.567959,0.32611,0
a6,1,0.634005,0.226669,0
d3,1,0.673148,0.177942,0
v4,1,0.68382,0.165858,0
v3,1,0.68596,0.163494,0
a7,1,0.725171,0.123592,0
a3,1,0.738602,0.11136,0
p3,1,0.73925,0.110787,0
b5,1,0.841675,0.039901,0
u3,1,0.871503,0.026163,0
u2,1,0.947487,0.004338,0
n3,1,0.954599,0.003241,0
n2,1,0.976152,0.000894,0
