Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.002168,9.401597,1
p3,1,0.005849,7.596201,1
n5,1,0.027722,4.845286,0
p7,1,0.0436,4.071992,0
a5,1,0.051665,3.786577,0
p4,1,0.052241,3.768018,0
p8,1,0.074453,3.182014,0
n1,1,0.106342,2.607763,0
s8,1,0.11729,2.453139,0
p5,1,0.118105,2.442271,0
a3,1,0.13447,2.240122,0
p6,1,0.156707,2.00572,0
n4,1,0.172703,1.859323,0
a4,1,0.204559,1.609523,0
s2,1,0.218832,1.512015,0
a1,1,0.227428,1.456873,0
a2,1,0.230288,1.439084,0
s3,1,0.2475,1.337361,0
s7,1,0.284125,1.147254,0
u2,1,0.30446,1.054558,0
v1,1,0.396969,0.71749,0
b5,1,0.410642,0.67694,0
u4,1,0.44126,0.593003,0
d1,1,0.460772,0.544019,0
u3,1,0.505111,0.444181,0
b4,1,0.528672,0.396943,0
d2,1,0.54338,0.369311,0
s6,1,0.559044,0.341362,0
n6,1,0.562155,0.335986,0
a7,1,0.57935,0.307287,0
d4,1,0.580095,0.306081,0
r2,1,0.667356,0.184711,0
r4,1,0.668763,0.183053,0
v3,1,0.691174,0.157817,0
r1,1,0.720442,0.12807,0
u1,1,0.721785,0.126789,0
s5,1,0.759895,0.093403,0
d5,1,0.762954,0.090965,0
n2,1,0.765128,0.089253,0
d3,1,0.780828,0.077418,0
v4,1,0.810457,0.057522,0
p1,1,0.816224,0.054012,0
p12,1,0.819312,0.05218,0
b3,1,0.856732,0.032593,0
b2,1,0.856732,0.032593,0
p2,1,0.859631,0.031274,0
r3,1,0.906413,0.013821,0
a8,1,0.934479,0.006759,0
a6,1,0.960317,0.002476,0
s1,1,0.971973,0.001234,0
n3,1,0.98012,0.000621,0
s4,1,0.980424,0.000602,0
v2,1,0.986351,0.000293,0
