Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,225.724203,1
n5,1,0.0,35.603943,1
p3,1,0.0,27.673157,1
p4,1,0.0,26.733684,1
p8,1,2e-06,22.95748,1
a5,1,1e-05,19.444092,1
p2,1,1.1e-05,19.376996,1
n6,1,2e-05,18.237023,1
s6,1,2.5e-05,17.754462,1
p7,1,4.7e-05,16.580213,1
s2,1,0.000283,13.182745,1
s7,1,0.000332,12.88309,1
s8,1,0.000609,11.748057,1
v4,1,0.000737,11.392923,1
d5,1,0.001091,10.666364,1
v1,1,0.001192,10.502295,1
r4,1,0.001222,10.456628,1
n4,1,0.00231,9.285414,1
p5,1,0.002948,8.839476,1
a7,1,0.004192,8.198683,1
s3,1,0.00453,8.058304,1
a3,1,0.005803,7.610437,1
r3,1,0.006587,7.382326,1
d1,1,0.009369,6.751077,1
v3,1,0.010801,6.497717,0
p12,1,0.01667,5.730772,0
d3,1,0.018925,5.508419,0
s5,1,0.019018,5.49984,0
v2,1,0.022081,5.239403,0
r2,1,0.026744,4.907245,0
d4,1,0.036166,4.389245,0
a6,1,0.039146,4.254515,0
a2,1,0.051347,3.796917,0
u2,1,0.076763,3.132136,0
p6,1,0.094103,2.802745,0
r1,1,0.10974,2.557957,0
p1,1,0.121413,2.398996,0
b3,1,0.132081,2.267873,0
b2,1,0.132081,2.267873,0
b4,1,0.247103,1.339608,0
b1,1,0.268366,1.225078,0
s4,1,0.284974,1.143213,0
u1,1,0.347772,0.881571,0
b5,1,0.410589,0.677096,0
s1,1,0.467982,0.526736,0
n1,1,0.500022,0.454889,0
a4,1,0.530741,0.392973,0
d2,1,0.534079,0.386624,0
u4,1,0.625329,0.238448,0
u3,1,0.677854,0.172552,0
a8,1,0.86679,0.028136,0
a1,1,0.973437,0.001109,0
n2,1,0.997688,8e-06,0
n3,1,1.0,0.0,0
