Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,47.361442,1
n6,1,0.0,35.051017,1
r3,1,0.0,28.691375,1
p10,1,0.0,28.537695,1
p2,1,5e-06,20.928548,1
r4,1,6e-06,20.463669,1
v4,1,0.000169,14.151069,1
a7,1,0.000231,13.558101,1
r2,1,0.000275,13.231912,1
v2,1,0.001809,9.733905,1
n1,1,0.00194,9.605712,1
a6,1,0.002258,9.327,1
a1,1,0.003266,8.65278,1
d3,1,0.003559,8.496005,1
p12,1,0.028405,4.803315,0
p8,1,0.044595,4.0339,0
d5,1,0.047672,3.921522,0
r1,1,0.055272,3.673853,0
s6,1,0.063021,3.456046,0
a4,1,0.069371,3.297846,0
n2,1,0.087751,2.915157,0
d1,1,0.091239,2.852368,0
p3,1,0.103888,2.644824,0
s1,1,0.118034,2.443214,0
d2,1,0.126508,2.334835,0
b3,1,0.147753,2.095298,0
b2,1,0.147753,2.095298,0
v1,1,0.170202,1.881167,0
d4,1,0.172416,1.861809,0
v3,1,0.174342,1.845202,0
u3,1,0.19402,1.686824,0
b5,1,0.272413,1.204555,0
b4,1,0.369834,0.804223,0
u1,1,0.400634,0.706422,0
p6,1,0.406933,0.687742,0
a3,1,0.415347,0.663443,0
a2,1,0.434926,0.609632,0
s5,1,0.500364,0.454165,0
p4,1,0.547084,0.362567,0
n3,1,0.553366,0.351321,0
n4,1,0.560042,0.339631,0
n5,1,0.589716,0.290789,0
p5,1,0.736183,0.11351,0
s7,1,0.759451,0.093759,0
a8,1,0.771355,0.08445,0
u2,1,0.824716,0.049055,0
s2,1,0.835372,0.043188,0
s8,1,0.86655,0.028238,0
p1,1,0.878763,0.023268,0
s3,1,0.904723,0.014327,0
s4,1,0.923109,0.009316,0
a5,1,0.961879,0.002284,0
p7,1,0.986118,0.000303,0
