Feature,DoF,P Value,Chi Square,Is Significant
p6,1,0.182316,1.778645,0
b4,1,0.205521,1.602702,0
p1,1,0.292783,1.10678,0
a8,1,0.304403,1.054806,0
p9,1,0.329097,0.95245,0
s8,1,0.334781,0.930316,0
p7,1,0.378246,0.776396,0
d2,1,0.39742,0.716117,0
v1,1,0.424932,0.636635,0
p8,1,0.454176,0.560209,0
d1,1,0.495184,0.465243,0
a6,1,0.540418,0.374766,0
d3,1,0.565999,0.329424,0
b2,1,0.577404,0.31045,0
b3,1,0.577404,0.31045,0
s5,1,0.629427,0.232838,0
p2,1,0.657949,0.196025,0
u1,1,0.714567,0.133758,0
p3,1,0.721295,0.127256,0
d4,1,0.73329,0.116112,0
a7,1,0.750576,0.101048,0
a3,1,0.86909,0.027164,0
b5,1,0.892184,0.018371,0
v2,1,0.91605,0.011111,0
a2,1,0.9708,0.00134,0
a4,1,0.994321,5.1e-05,0
