Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,100.383954,1
p11,1,0.0,42.323277,1
n6,1,0.0,25.341638,1
r4,1,6e-06,20.402756,1
r3,1,7e-06,20.103775,1
p2,1,1.5e-05,18.691961,1
v4,1,0.000128,14.673531,1
r2,1,0.000351,12.777117,1
a7,1,0.000483,12.178549,1
v2,1,0.00444,8.094378,1
d3,1,0.004494,8.072736,1
a6,1,0.006825,7.318584,1
p8,1,0.00858,6.90821,1
a1,1,0.01559,5.848561,0
s6,1,0.016868,5.710052,0
d5,1,0.020524,5.366785,0
r1,1,0.02507,5.019043,0
d1,1,0.027887,4.835065,0
n1,1,0.046438,3.965627,0
p12,1,0.062411,3.472116,0
d4,1,0.077518,3.116186,0
v1,1,0.088869,2.894744,0
n2,1,0.093581,2.811665,0
n5,1,0.112863,2.513674,0
p4,1,0.126004,2.341052,0
s2,1,0.137033,2.210961,0
v3,1,0.161743,1.957851,0
s8,1,0.165698,1.921438,0
s5,1,0.168322,1.897829,0
s1,1,0.206845,1.593372,0
s7,1,0.217954,1.517793,0
p7,1,0.229732,1.442521,0
a5,1,0.274895,1.192157,0
b2,1,0.298632,1.080292,0
b3,1,0.298632,1.080292,0
u1,1,0.310544,1.028359,0
n4,1,0.316118,1.004939,0
d2,1,0.332857,0.937749,0
a4,1,0.355481,0.853793,0
u3,1,0.387543,0.746636,0
s3,1,0.392602,0.730867,0
s4,1,0.515589,0.422708,0
n3,1,0.552414,0.35301,0
b5,1,0.566477,0.328613,0
p5,1,0.708541,0.139738,0
p6,1,0.747755,0.103427,0
b4,1,0.753017,0.099014,0
p1,1,0.811489,0.056885,0
u2,1,0.825929,0.048368,0
a3,1,0.870701,0.026493,0
p3,1,0.928869,0.007969,0
a8,1,0.958359,0.002726,0
a2,1,0.990939,0.000129,0
