Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,314.110068,1
p11,1,0.0,111.582482,1
p2,1,0.0,66.029862,1
r4,1,0.0,51.06,1
n6,1,0.0,50.636805,1
r3,1,0.0,48.828459,1
v4,1,0.0,37.747127,1
p8,1,0.0,29.531382,1
n5,1,0.0,26.371189,1
r2,1,1e-06,24.572321,1
p7,1,3e-06,21.865616,1
p4,1,1.1e-05,19.348855,1
s8,1,1.5e-05,18.765807,1
a7,1,1.9e-05,18.316211,1
r1,1,2.4e-05,17.83045,1
s6,1,7e-05,15.814694,1
s7,1,9.9e-05,15.148577,1
v2,1,0.000148,14.398367,1
v1,1,0.000177,14.059923,1
a6,1,0.00018,14.025217,1
s2,1,0.000188,13.943011,1
a5,1,0.000227,13.595928,1
a3,1,0.000317,12.966844,1
s5,1,0.000443,12.342212,1
d3,1,0.000606,11.756917,1
d1,1,0.001704,9.843957,1
s3,1,0.002185,9.386937,1
d5,1,0.002346,9.256704,1
p3,1,0.007025,7.266636,1
d4,1,0.007173,7.229153,1
n4,1,0.0088,6.863012,1
p12,1,0.011632,6.366071,0
v3,1,0.012662,6.215679,0
p6,1,0.018197,5.577056,0
n2,1,0.019198,5.48336,0
s1,1,0.02597,4.958025,0
p5,1,0.033554,4.517305,0
a1,1,0.033601,4.51489,0
u2,1,0.082096,3.02292,0
b5,1,0.082783,3.009407,0
u1,1,0.09142,2.849192,0
n3,1,0.140468,2.172819,0
n1,1,0.177762,1.816235,0
b2,1,0.350439,0.871866,0
b3,1,0.350439,0.871866,0
a2,1,0.387561,0.746581,0
p1,1,0.531225,0.392048,0
s4,1,0.56034,0.339116,0
d2,1,0.677629,0.172807,0
a4,1,0.689471,0.159659,0
u3,1,0.862087,0.030178,0
a8,1,0.900464,0.015644,0
b4,1,0.971351,0.00129,0
