Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,99.889766,1
p11,1,0.0,51.492496,1
n6,1,0.0,33.891043,1
r3,1,0.0,26.20579,1
r4,1,0.0,25.328572,1
v4,1,8e-06,20.00216,1
r2,1,1e-05,19.473888,1
p2,1,1.1e-05,19.347886,1
a7,1,2.3e-05,17.919531,1
d3,1,0.000184,13.984313,1
v2,1,0.000379,12.633548,1
a1,1,0.001343,10.28179,1
a6,1,0.0014,10.206398,1
n1,1,0.003741,8.405425,1
s6,1,0.00793,7.049324,1
d5,1,0.008724,6.878428,1
d1,1,0.01313,6.151553,0
p8,1,0.016902,5.706485,0
p12,1,0.025398,4.996548,0
r1,1,0.026786,4.904571,0
d4,1,0.048643,3.887631,0
v3,1,0.069894,3.285496,0
v1,1,0.072888,3.216764,0
n2,1,0.08819,2.907103,0
d2,1,0.088231,2.906365,0
a4,1,0.100468,2.698099,0
b2,1,0.102227,2.670446,0
b3,1,0.102227,2.670446,0
b5,1,0.123614,2.370927,0
s1,1,0.181711,1.783573,0
u3,1,0.18386,1.766141,0
s5,1,0.238975,1.386629,0
s2,1,0.273431,1.199451,0
p3,1,0.277229,1.180624,0
u1,1,0.29186,1.111023,0
p4,1,0.324432,0.970995,0
s4,1,0.359947,0.838079,0
n5,1,0.388749,0.742851,0
s8,1,0.402274,0.701518,0
a3,1,0.412918,0.670383,0
s7,1,0.467883,0.52697,0
a5,1,0.549339,0.358503,0
n4,1,0.553604,0.350901,0
b4,1,0.60358,0.26963,0
p7,1,0.62945,0.232807,0
n3,1,0.702845,0.145529,0
u2,1,0.719216,0.129245,0
s3,1,0.751754,0.100063,0
p6,1,0.790037,0.070896,0
a2,1,0.805283,0.06077,0
p1,1,0.834024,0.043908,0
p5,1,0.908629,0.013172,0
a8,1,0.933922,0.006874,0
