Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.47275,[20 96] ; [10  2],[27.1875 88.8125] ; [2.8125 9.1875],1
p12,1,4e-06,21.305993,[  1 117] ; [3 9],[  3.63076923 114.36923077] ; [ 0.36923077 11.63076923],1
p9,1,9e-06,19.775556,[32 83] ; [11  1],[38.93700787 76.06299213] ; [4.06299213 7.93700787],1
s2,1,4.2e-05,16.793897,[37 80] ; [11  1],[43.53488372 73.46511628] ; [4.46511628 7.53488372],1
s7,1,0.000215,13.691494,[32 76] ; [10  2],[37.8 70.2] ; [4.2 7.8],1
p6,1,0.001055,10.728868,[20 94] ; [7 5],[24.42857143 89.57142857] ; [2.57142857 9.42857143],0
s3,1,0.001805,9.737466,[51 64] ; [11  1],[56.14173228 58.85826772] ; [5.85826772 6.14173228],0
p8,1,0.002437,9.187209,[29 87] ; [8 4],[33.53125 82.46875] ; [3.46875 8.53125],0
d2,1,0.002921,8.85597,[54 62] ; [11  1],[58.90625 57.09375] ; [6.09375 5.90625],0
b3,1,0.008496,6.925882,[25 47] ; [9 3],[29.14285714 42.85714286] ; [4.85714286 7.14285714],0
b2,1,0.008496,6.925882,[25 47] ; [9 3],[29.14285714 42.85714286] ; [4.85714286 7.14285714],0
p5,1,0.010071,6.622276,[  6 111] ; [3 9],[  8.1627907 108.8372093] ; [ 0.8372093 11.1627907],0
s6,1,0.011058,6.456017,[52 64] ; [10  2],[56.1875 59.8125] ; [5.8125 6.1875],0
u1,1,0.011716,6.353316,[ 16 102] ; [5 7],[19.06153846 98.93846154] ; [ 1.93846154 10.06153846],0
p4,1,0.012162,6.28712,[44 73] ; [9 3],[48.06976744 68.93023256] ; [4.93023256 7.06976744],0
n6,1,0.014553,5.969817,[64 52] ; [11  1],[67.96875 48.03125] ; [7.03125 4.96875],0
n5,1,0.016732,5.724231,[65 51] ; [11  1],[68.875 47.125] ; [7.125 4.875],0
v1,1,0.020586,5.361541,[39 78] ; [7 3],[42.37795276 74.62204724] ; [3.62204724 6.37795276],0
a4,1,0.025693,4.97656,[48 68] ; [9 3],[51.65625 64.34375] ; [5.34375 6.65625],0
v2,1,0.027434,4.863285,[40 75] ; [7 3],[43.24 71.76] ; [3.76 6.24],0
r1,1,0.028359,4.80613,[69 47] ; [11  1],[72.5 43.5] ; [7.5 4.5],0
n4,1,0.028359,4.80613,[69 47] ; [11  1],[72.5 43.5] ; [7.5 4.5],0
p3,1,0.031589,4.620644,[41 76] ; [8 4],[44.44186047 72.55813953] ; [4.55813953 7.44186047],0
a2,1,0.032143,4.590864,[26 92] ; [6 6],[29.04615385 88.95384615] ; [2.95384615 9.04615385],0
a3,1,0.101225,2.686129,[68 47] ; [10  2],[70.62992126 44.37007874] ; [7.37007874 4.62992126],0
d5,1,0.101726,2.678269,[81 36] ; [11  1],[83.44186047 33.55813953] ; [8.55813953 3.44186047],0
a5,1,0.114677,2.488552,[71 47] ; [10  2],[73.52307692 44.47692308] ; [7.47692308 4.52307692],0
v3,1,0.155817,2.014357,[29 80] ; [4 4],[30.74358974 78.25641026] ; [2.25641026 5.74358974],0
v4,1,0.194467,1.683447,[87 29] ; [11  1],[88.8125 27.1875] ; [9.1875 2.8125],0
n1,1,0.25105,1.317453,[24 29] ; [3 1],[25.10526316 27.89473684] ; [1.89473684 2.10526316],0
b4,1,0.40579,0.6911,[64 54] ; [5 7],[62.63076923 55.36923077] ; [6.36923077 5.63076923],0
p1,1,0.419093,0.652856,[ 11 107] ; [ 2 10],[ 11.8 106.2] ; [ 1.2 10.8],0
s4,1,0.433698,0.6129,[20 97] ; [ 1 11],[19.04651163 97.95348837] ; [ 1.95348837 10.04651163],0
a6,1,0.45956,0.546967,[65 52] ; [8 4],[66.20930233 50.79069767] ; [6.79069767 5.20930233],0
p2,1,0.507963,0.438261,[57 61] ; [7 5],[58.09230769 59.90769231] ; [5.90769231 6.09230769],0
d3,1,0.529532,0.39529,[67 50] ; [8 4],[68.02325581 48.97674419] ; [6.97674419 5.02325581],0
p7,1,0.529559,0.395238,[42 75] ; [5 6],[42.9609375 74.0390625] ; [4.0390625 6.9609375],0
s5,1,0.668456,0.183413,[17 97] ; [2 8],[17.46774194 96.53225806] ; [1.53225806 8.46774194],0
a7,1,0.685384,0.164129,[71 46] ; [8 4],[71.65116279 45.34883721] ; [7.34883721 4.65116279],0
b5,1,0.765559,0.088917,[74 44] ; [7 5],[73.52307692 44.47692308] ; [7.47692308 4.52307692],0
u2,1,0.768278,0.086806,[19 29] ; [1 1],[19.2 28.8] ; [0.8 1.2],0
u3,1,0.822327,0.050424,[21 29] ; [1 1],[21.15384615 28.84615385] ; [0.84615385 1.15384615],0
n3,1,0.849624,0.035948,[28 23] ; [2 2],[27.81818182 23.18181818] ; [2.18181818 1.81818182],0
n2,1,0.886062,0.020532,[29 25] ; [2 2],[28.86206897 25.13793103] ; [2.13793103 1.86206897],0
a8,1,0.901085,0.015448,[11 96] ; [ 1 10],[10.88135593 96.11864407] ; [1.11864407 9.88135593],0
s1,1,0.903418,0.014724,[ 11 106] ; [ 1 11],[ 10.88372093 106.11627907] ; [ 1.11627907 10.88372093],0
a1,1,0.910245,0.012708,[ 11 107] ; [ 1 11],[ 10.89230769 107.10769231] ; [ 1.10769231 10.89230769],0
