Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000819,11.198542,[252  79] ; [304  49],[269.05847953  61.94152047] ; [286.94152047  66.05847953],1
p7,1,0.376078,0.783485,[160 170] ; [156 190],[154.26035503 175.73964497] ; [161.73964497 184.26035503],0
p12,1,0.401323,0.704359,[ 15 318] ; [ 21 333],[ 17.44978166 315.55021834] ; [ 18.55021834 335.44978166],0
p4,1,0.440361,0.59534,[165 169] ; [164 189],[159.95050946 174.04949054] ; [169.04949054 183.95050946],0
p1,1,0.619418,0.246686,[ 16 317] ; [ 20 334],[ 17.44978166 315.55021834] ; [ 18.55021834 335.44978166],0
p11,1,0.644866,0.212435,[242  92] ; [262  92],[244.6744186  89.3255814] ; [259.3255814  94.6744186],0
p5,1,0.71177,0.136515,[ 17 316] ; [ 20 328],[ 18.09251101 314.90748899] ; [ 18.90748899 329.09251101],0
p6,1,0.799906,0.064246,[ 87 245] ; [ 89 262],[ 85.55197657 246.44802343] ; [ 90.44802343 260.55197657],0
p3,1,0.807902,0.059114,[126 208] ; [130 223],[124.45997089 209.54002911] ; [131.54002911 221.45997089],0
b1,1,0.824558,0.049145,[119 215] ; [129 225],[120.39534884 213.60465116] ; [127.60465116 226.39534884],0
