Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,218.502833,[44 59] ; [693  45],[90.2627824 12.7372176] ; [646.7372176  91.2627824],1
n5,1,0.0,27.252317,[58 49] ; [571 164],[79.93230404 27.06769596] ; [549.06769596 185.93230404],1
p3,1,2e-06,22.377315,[29 78] ; [380 357],[51.85189573 55.14810427] ; [357.14810427 379.85189573],1
p4,1,4e-06,21.043191,[41 66] ; [454 282],[62.82918149 44.17081851] ; [432.17081851 303.82918149],1
s6,1,3.5e-05,17.115894,[51 55] ; [496 228],[69.85783133 36.14216867] ; [477.14216867 246.85783133],1
p8,1,5.1e-05,16.427685,[36 69] ; [405 326],[55.38875598 49.61124402] ; [385.61124402 345.38875598],1
a5,1,7.3e-05,15.720214,[60 47] ; [551 189],[77.18654073 29.81345927] ; [533.81345927 206.18654073],1
p2,1,0.000163,14.216396,[76 31] ; [629 107],[89.48398577 17.51601423] ; [615.51601423 120.48398577],1
s2,1,0.000201,13.817197,[35 70] ; [387 347],[52.81287247 52.18712753] ; [369.18712753 364.81287247],1
p7,1,0.000298,13.081649,[51 54] ; [480 240],[67.58181818 37.41818182] ; [463.41818182 256.58181818],1
n6,1,0.000356,12.752196,[77 29] ; [632 102],[89.46904762 16.53095238] ; [619.53095238 114.46904762],1
s7,1,0.000377,12.640864,[33 70] ; [359 348],[49.84691358 53.15308642] ; [342.15308642 364.84691358],1
s8,1,0.001015,10.800883,[31 75] ; [340 396],[46.70546318 59.29453682] ; [324.29453682 411.70546318],0
d5,1,0.001323,10.309964,[73 34] ; [601 136],[85.4478673 21.5521327] ; [588.5521327 148.4478673],0
v1,1,0.003706,8.422466,[42 63] ; [398 324],[55.86457074 49.13542926] ; [384.13542926 337.86457074],0
a7,1,0.003785,8.384007,[63 43] ; [539 199],[75.60663507 30.39336493] ; [526.39336493 211.60663507],0
v4,1,0.003911,8.324627,[95 12] ; [701  33],[101.27467301   5.72532699] ; [694.72532699  39.27467301],0
p5,1,0.008289,6.969976,[  4 103] ; [ 91 644],[12.07244656 94.92755344] ; [ 82.92755344 652.07244656],0
s3,1,0.008559,6.912573,[45 60] ; [412 317],[57.53597122 47.46402878] ; [399.46402878 329.53597122],0
s5,1,0.010164,6.606005,[24 79] ; [258 455],[35.59558824 67.40441176] ; [246.40441176 466.59558824],0
r4,1,0.010215,6.597022,[87 20] ; [664  76],[94.87249115 12.12750885] ; [656.12750885  83.87249115],0
a3,1,0.011111,6.447477,[64 43] ; [530 208],[75.21656805 31.78343195] ; [518.78343195 219.21656805],0
n4,1,0.014663,5.956568,[72 35] ; [577 163],[81.98701299 25.01298701] ; [567.01298701 172.98701299],0
d1,1,0.015927,5.810949,[50 57] ; [437 303],[61.52184179 45.47815821] ; [425.47815821 314.52184179],0
d3,1,0.019913,5.41952,[62 45] ; [510 227],[72.51658768 34.48341232] ; [499.48341232 237.51658768],0
v3,1,0.02115,5.314363,[30 76] ; [287 431],[40.77912621 65.22087379] ; [276.22087379 441.77912621],0
r2,1,0.028998,4.767758,[94 12] ; [689  42],[99.16129032  6.83870968] ; [683.83870968  47.16129032],0
p12,1,0.03722,4.340304,[  3 103] ; [ 64 673],[ 8.42467378 97.57532622] ; [ 58.57532622 678.42467378],0
v2,1,0.046982,3.946048,[49 55] ; [408 302],[58.38820639 45.61179361] ; [398.61179361 311.38820639],0
d4,1,0.051918,3.778409,[79 27] ; [608 130],[86.28199052 19.71800948] ; [600.71800948 137.28199052],0
a2,1,0.073642,3.199921,[16 91] ; [167 573],[23.11806375 83.88193625] ; [159.88193625 580.11806375],0
a6,1,0.08602,2.947323,[64 43] ; [503 235],[71.79763314 35.20236686] ; [495.20236686 242.79763314],0
p6,1,0.10732,2.593252,[31 74] ; [275 456],[38.43301435 66.56698565] ; [267.56698565 463.43301435],0
r3,1,0.123469,2.372749,[97  9] ; [700  36],[100.33491686   5.66508314] ; [696.66508314  39.33491686],0
p1,1,0.137784,2.202529,[  5 100] ; [ 67 670],[ 8.97862233 96.02137767] ; [ 63.02137767 673.97862233],0
r1,1,0.137904,2.201198,[79 28] ; [590 147],[84.81398104 22.18601896] ; [584.18601896 152.81398104],0
u2,1,0.151298,2.05912,[20 22] ; [124  84],[24.192 17.808] ; [119.808  88.192],0
s4,1,0.163045,1.945753,[13 92] ; [131 602],[18.04295943 86.95704057] ; [125.95704057 607.04295943],0
b4,1,0.229622,1.443201,[69 38] ; [432 308],[63.29043684 43.70956316] ; [437.70956316 302.29043684],0
b2,1,0.274461,1.194316,[22 50] ; [162 273],[26.13017751 45.86982249] ; [157.86982249 277.13017751],0
b3,1,0.274461,1.194316,[22 50] ; [162 273],[26.13017751 45.86982249] ; [157.86982249 277.13017751],0
u1,1,0.415864,0.661973,[15 92] ; [127 613],[17.93860685 89.06139315] ; [124.06139315 615.93860685],0
