Feature,DoF,P Value,Chi Square,Is Significant
r3,1,1e-06,24.635075,1
n6,1,0.000249,13.41681,1
p8,1,0.000742,11.380607,1
p2,1,0.001184,10.5145,0
r4,1,0.002726,8.982335,0
n4,1,0.01562,5.845128,0
n5,1,0.030586,4.676037,0
p4,1,0.04224,4.12556,0
a6,1,0.048362,3.897366,0
v4,1,0.050915,3.811065,0
p12,1,0.051423,3.794446,0
s4,1,0.064571,3.415917,0
s1,1,0.068513,3.318283,0
s2,1,0.088729,2.897283,0
d2,1,0.09779,2.741219,0
v2,1,0.101437,2.6828,0
s5,1,0.113703,2.501988,0
p7,1,0.126874,2.330337,0
p3,1,0.142104,2.155024,0
a8,1,0.200449,1.639098,0
b3,1,0.206333,1.596974,0
b2,1,0.206333,1.596974,0
u2,1,0.227936,1.453695,0
v1,1,0.228347,1.451129,0
p5,1,0.263609,1.249705,0
a5,1,0.291051,1.114751,0
a4,1,0.367149,0.813291,0
a1,1,0.392384,0.731543,0
s7,1,0.405664,0.691471,0
p6,1,0.430255,0.622134,0
b4,1,0.437886,0.601815,0
v3,1,0.439955,0.596399,0
s8,1,0.486937,0.483287,0
p9,1,0.528698,0.396893,0
a2,1,0.537791,0.379649,0
n1,1,0.546009,0.364516,0
r1,1,0.653557,0.201445,0
a7,1,0.684682,0.164903,0
r2,1,0.719678,0.128801,0
n3,1,0.765839,0.088698,0
b5,1,0.765858,0.088683,0
d5,1,0.795603,0.067103,0
p1,1,0.809906,0.057863,0
n2,1,0.87896,0.023192,0
d4,1,0.879475,0.022993,0
a3,1,0.895165,0.017364,0
s6,1,0.895492,0.017255,0
d1,1,0.910682,0.012584,0
u1,1,0.93587,0.006474,0
d3,1,0.968155,0.001594,0
s3,1,0.978097,0.000754,0
u3,1,0.993629,6.4e-05,0
