Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.052826,3.749411,0
p11,1,0.103255,2.654538,0
n6,1,0.118514,2.436856,0
r2,1,0.139025,2.188721,0
r3,1,0.146483,2.108493,0
d3,1,0.181336,1.786643,0
v4,1,0.182567,1.776603,0
a7,1,0.216849,1.525105,0
a1,1,0.21978,1.505807,0
n1,1,0.222348,1.489152,0
r4,1,0.231388,1.432312,0
b5,1,0.237764,1.393803,0
p3,1,0.239982,1.380699,0
a3,1,0.256933,1.28521,0
v2,1,0.266775,1.233253,0
d2,1,0.340067,0.91018,0
a4,1,0.353071,0.862388,0
a6,1,0.396511,0.718883,0
b3,1,0.426525,0.632267,0
b2,1,0.426525,0.632267,0
p7,1,0.474071,0.512472,0
n5,1,0.498966,0.457136,0
u2,1,0.505275,0.44384,0
p6,1,0.511003,0.432012,0
v3,1,0.535347,0.384232,0
u3,1,0.5414,0.37295,0
p2,1,0.542343,0.371215,0
d5,1,0.545627,0.36521,0
p12,1,0.546303,0.363983,0
s6,1,0.581126,0.304418,0
d1,1,0.584402,0.299171,0
s3,1,0.586129,0.296431,0
s8,1,0.611399,0.258143,0
p4,1,0.6295,0.232739,0
s7,1,0.632563,0.228601,0
a5,1,0.642762,0.215147,0
d4,1,0.669695,0.181959,0
n4,1,0.707257,0.141032,0
s4,1,0.708788,0.139491,0
s2,1,0.755,0.097377,0
v1,1,0.783036,0.075825,0
a2,1,0.783388,0.075574,0
b4,1,0.787726,0.072503,0
p5,1,0.788875,0.071702,0
s1,1,0.814355,0.055137,0
n2,1,0.827977,0.047218,0
r1,1,0.832724,0.044609,0
n3,1,0.85961,0.031283,0
a8,1,0.879554,0.022963,0
u1,1,0.888553,0.019638,0
s5,1,0.917263,0.010792,0
p8,1,0.983279,0.000439,0
p1,1,0.990956,0.000128,0
