Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,105.428218,[600  31] ; [271 104],[546.32306163  84.67693837] ; [324.67693837  50.32306163],1
n6,1,0.0,34.268742,[554  74] ; [283 100],[519.91691395 108.08308605] ; [317.08308605  65.91691395],1
r3,1,0.0,33.477631,[609  19] ; [335  47],[586.96237624  41.03762376] ; [357.03762376  24.96237624],1
r4,1,0.0,27.979292,[578  54] ; [308  77],[550.59193707  81.40806293] ; [335.40806293  49.59193707],1
p2,1,0.0,25.899768,[550  79] ; [284  95],[520.42261905 108.57738095] ; [313.57738095  65.42261905],1
v4,1,1.6e-05,18.644635,[602  23] ; [342  40],[585.89870904  39.10129096] ; [358.10129096  23.89870904],1
p8,1,0.000151,14.355733,[370 253] ; [177 199],[341.12212212 281.87787788] ; [205.87787788 170.12212212],1
r2,1,0.000425,12.419792,[589  35] ; [336  45],[574.32835821  49.67164179] ; [350.67164179  30.32835821],1
a7,1,0.000699,11.491233,[461 170] ; [241 142],[436.84615385 194.15384615] ; [265.15384615 117.84615385],1
v2,1,0.001061,10.717141,[356 246] ; [179 191],[331.34773663 270.65226337] ; [203.65226337 166.34773663],0
a6,1,0.00141,10.192037,[440 190] ; [230 153],[416.68311945 213.31688055] ; [253.31688055 129.68311945],0
d3,1,0.004661,8.006399,[438 193] ; [232 150],[417.34452122 213.65547878] ; [252.65547878 129.34452122],0
n5,1,0.007971,7.040057,[506 122] ; [282 102],[488.99604743 139.00395257] ; [299.00395257  84.99604743],0
s6,1,0.011963,6.316297,[427 191] ; [228 144],[408.87878788 209.12121212] ; [246.12121212 125.87878788],0
p12,1,0.013188,6.143663,[ 63 566] ; [ 21 357],[ 52.46871897 576.53128103] ; [ 31.53128103 346.46871897],0
d1,1,0.013323,6.125673,[380 252] ; [201 184],[361.05408063 270.94591937] ; [219.94591937 165.05408063],0
p4,1,0.014013,6.036494,[407 222] ; [217 164],[388.60990099 240.39009901] ; [235.39009901 145.60990099],0
d5,1,0.01687,5.709809,[516 114] ; [289  93],[501.13636364 128.86363636] ; [303.86363636  78.13636364],0
r1,1,0.017583,5.637222,[506 122] ; [285  99],[490.85770751 137.14229249] ; [300.14229249  83.85770751],0
v1,1,0.024914,5.02983,[348 262] ; [188 190],[330.93117409 279.06882591] ; [205.06882591 172.93117409],0
a1,1,0.045586,3.996836,[ 30 602] ; [ 30 355],[ 37.28613569 594.71386431] ; [ 22.71386431 362.28613569],0
d4,1,0.048539,3.89122,[523 107] ; [298  84],[511.09683794 118.90316206] ; [309.90316206  72.09683794],0
p7,1,0.055371,3.670868,[424 191] ; [237 139],[410.20686176 204.79313824] ; [250.79313824 125.20686176],0
n4,1,0.057147,3.618315,[508 124] ; [290  95],[495.90560472 136.09439528] ; [302.09439528  82.90560472],0
v3,1,0.071281,3.253265,[251 355] ; [134 242],[237.58655804 368.41344196] ; [147.41344196 228.58655804],0
a5,1,0.076139,3.14546,[483 149] ; [275 110],[471.04818092 160.95181908] ; [286.95181908  98.04818092],0
b2,1,0.091618,2.845714,[157 236] ; [ 77 155],[147.1392 245.8608] ; [ 86.8608 145.1392],0
b3,1,0.091618,2.845714,[157 236] ; [ 77 155],[147.1392 245.8608] ; [ 86.8608 145.1392],0
s1,1,0.098779,2.725148,[ 16 609] ; [ 17 363],[ 20.52238806 604.47761194] ; [ 12.47761194 367.52238806],0
s8,1,0.101807,2.677009,[296 332] ; [159 221],[283.47222222 344.52777778] ; [171.52777778 208.47222222],0
n1,1,0.111946,2.526528,[44 70] ; [48 49],[49.70616114 64.29383886] ; [42.29383886 54.70616114],0
n2,1,0.146559,2.107709,[87 28] ; [66 33],[82.21962617 32.78037383] ; [70.78037383 28.21962617],0
s2,1,0.171,1.874152,[328 297] ; [183 198],[317.47017893 307.52982107] ; [193.52982107 187.47017893],0
s7,1,0.189645,1.720373,[311 297] ; [167 190],[301.16476684 306.83523316] ; [176.83523316 180.16476684],0
u1,1,0.225575,1.468547,[112 520] ; [ 57 328],[105.02261554 526.97738446] ; [ 63.97738446 321.02261554],0
s3,1,0.226006,1.465822,[358 262] ; [204 175],[348.78878879 271.21121121] ; [213.21121121 165.78878879],0
p5,1,0.269529,1.219141,[ 88 539] ; [ 44 335],[ 82.27037773 544.72962227] ; [ 49.72962227 329.27037773],0
d2,1,0.295192,1.095791,[294 335] ; [192 191],[302.06916996 326.93083004] ; [183.93083004 199.06916996],0
s5,1,0.320185,0.988192,[214 396] ; [118 251],[206.86414709 403.13585291] ; [125.13585291 243.86414709],0
p3,1,0.394023,0.726491,[344 286] ; [197 183],[337.45544554 292.54455446] ; [203.54455446 176.45544554],0
a4,1,0.463756,0.536815,[280 351] ; [179 204],[285.63017751 345.36982249] ; [173.36982249 209.63017751],0
u3,1,0.466731,0.529706,[102  70] ; [70 40],[104.90780142  67.09219858] ; [67.09219858 42.90780142],0
u2,1,0.47957,0.499842,[107  64] ; [63 45],[104.19354839  66.80645161] ; [65.80645161 42.19354839],0
n3,1,0.563513,0.333657,[84 30] ; [68 29],[82.12322275 31.87677725] ; [69.87677725 27.12322275],0
a3,1,0.593445,0.284996,[460 171] ; [274 110],[456.30935961 174.69064039] ; [277.69064039 106.30935961],0
p6,1,0.656003,0.198415,[237 386] ; [137 237],[233.70310933 389.29689067] ; [140.29689067 233.70310933],0
b5,1,0.6969,0.151717,[369 263] ; [220 165],[366.02556539 265.97443461] ; [222.97443461 162.02556539],0
a8,1,0.700027,0.148444,[ 81 500] ; [ 47 313],[ 79.03081828 501.96918172] ; [ 48.96918172 311.03081828],0
p1,1,0.706187,0.142116,[ 59 571] ; [ 33 348],[ 57.32937685 572.67062315] ; [ 34.67062315 346.32937685],0
b4,1,0.720391,0.128118,[370 262] ; [221 164],[367.26843658 264.73156342] ; [223.73156342 161.26843658],0
a2,1,0.7634,0.090613,[148 484] ; [ 87 298],[146.0373648 485.9626352] ; [ 88.9626352 296.0373648],0
s4,1,0.936993,0.006249,[103 521] ; [ 62 318],[102.5498008 521.4501992] ; [ 62.4501992 317.5498008],0
