Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,95.059243,[600  31] ; [74 38],[572.40107672  58.59892328] ; [101.59892328  10.40107672],1
p2,1,0.0,42.207835,[550  79] ; [74 43],[526.13404826 102.86595174] ; [97.86595174 19.13404826],1
n6,1,0.0,31.802471,[554  74] ; [78 37],[534.18034993  93.81965007] ; [97.81965007 17.18034993],1
r3,1,0.0,29.14252,[609  19] ; [98 17],[597.57200538  30.42799462] ; [109.42799462   5.57200538],1
n5,1,0.0,27.424234,[506 122] ; [67 48],[484.31224764 143.68775236] ; [88.68775236 26.31224764],1
p7,1,1e-06,23.867241,[424 191] ; [51 62],[401.2706044 213.7293956] ; [73.7293956 39.2706044],1
n4,1,1e-06,23.589248,[508 124] ; [68 46],[487.97855228 144.02144772] ; [88.02144772 25.97855228],1
p4,1,1e-06,23.224474,[407 222] ; [47 68],[383.82526882 245.17473118] ; [70.17473118 44.82526882],1
p3,1,3e-06,21.774272,[344 286] ; [36 80],[320.91152815 309.08847185] ; [59.08847185 56.91152815],1
v4,1,7e-06,20.068892,[602  23] ; [100  16],[592.10526316  32.89473684] ; [109.89473684   6.10526316],1
r4,1,1.1e-05,19.360148,[578  54] ; [91 26],[564.49666222  67.50333778] ; [104.50333778  12.49666222],1
p8,1,1.3e-05,19.063586,[370 253] ; [43 72],[348.64363144 274.35636856] ; [64.35636856 50.64363144],1
s8,1,0.001077,10.691055,[296 332] ; [36 81],[279.86040268 348.13959732] ; [52.13959732 64.86040268],0
s6,1,0.001514,10.061932,[427 191] ; [62 53],[412.28103683 205.71896317] ; [76.71896317 38.28103683],0
s7,1,0.002439,9.185979,[311 297] ; [39 71],[296.37883008 311.62116992] ; [53.62116992 56.37883008],0
v1,1,0.002487,9.150141,[348 262] ; [48 67],[333.1862069 276.8137931] ; [62.8137931 52.1862069],0
u2,1,0.002763,8.957614,[107  64] ; [17 28],[98.16666667 72.83333333] ; [25.83333333 19.16666667],0
p12,1,0.00364,8.455438,[ 63 566] ; [  2 114],[ 54.87919463 574.12080537] ; [ 10.12080537 105.87919463],0
s1,1,0.004072,8.251627,[ 16 609] ; [  9 106],[ 21.11486486 603.88513514] ; [  3.88513514 111.11486486],0
u3,1,0.004408,8.107605,[102  70] ; [16 29],[93.52995392 78.47004608] ; [24.47004608 20.52995392],0
a5,1,0.004973,7.88939,[483 149] ; [75 42],[470.83578104 161.16421896] ; [87.16421896 29.83578104],0
p6,1,0.026836,4.901311,[237 386] ; [31 83],[226.54545455 396.45454545] ; [41.45454545 72.54545455],0
a3,1,0.029219,4.754654,[460 171] ; [71 42],[450.35080645 180.64919355] ; [80.64919355 32.35080645],0
r1,1,0.036305,4.382702,[506 122] ; [82 32],[497.66037736 130.33962264] ; [90.33962264 23.66037736],0
s5,1,0.055914,3.654625,[214 396] ; [28 81],[205.31293463 404.68706537] ; [36.68706537 72.31293463],0
v2,1,0.062101,3.480372,[356 246] ; [54 55],[347.14486639 254.85513361] ; [62.85513361 46.14486639],0
p5,1,0.065301,3.397352,[ 88 539] ; [  9 107],[ 81.85598923 545.14401077] ; [ 15.14401077 100.85598923],0
s2,1,0.077474,3.117113,[328 297] ; [51 66],[319.23854447 305.76145553] ; [59.76145553 57.23854447],0
d5,1,0.091142,2.854088,[516 114] ; [88 29],[509.39759036 120.60240964] ; [94.60240964 22.39759036],0
s3,1,0.10431,2.638377,[358 262] ; [57 58],[350.06802721 269.93197279] ; [64.93197279 50.06802721],0
n3,1,0.106778,2.601272,[84 30] ; [26 17],[79.87261146 34.12738854] ; [30.12738854 12.87261146],0
d4,1,0.11469,2.48837,[523 107] ; [90 27],[516.98795181 113.01204819] ; [96.01204819 20.98795181],0
v3,1,0.125656,2.34537,[251 355] ; [37 73],[243.75418994 362.24581006] ; [44.24581006 65.75418994],0
s4,1,0.201806,1.629256,[103 521] ; [25 92],[107.78947368 516.21052632] ; [20.21052632 96.78947368],0
b5,1,0.247657,1.336474,[369 263] ; [75 42],[374.6435247 257.3564753] ; [69.3564753 47.6435247],0
b4,1,0.264122,1.247021,[370 262] ; [62 55],[364.51802403 267.48197597] ; [67.48197597 49.51802403],0
d1,1,0.272528,1.203976,[380 252] ; [64 53],[374.6435247 257.3564753] ; [69.3564753 47.6435247],0
u4,1,0.37684,0.780984,[ 13 618] ; [  1 116],[ 11.81016043 619.18983957] ; [  2.18983957 114.81016043],0
p1,1,0.379589,0.772034,[ 59 571] ; [  8 109],[ 56.5060241 573.4939759] ; [ 10.4939759 106.5060241],0
n2,1,0.382013,0.764213,[87 28] ; [31 14],[84.8125 30.1875] ; [33.1875 11.8125],0
a8,1,0.389014,0.742022,[ 81 500] ; [11 91],[ 78.26061493 502.73938507] ; [13.73938507 88.26061493],0
a4,1,0.441575,0.592186,[280 351] ; [47 69],[276.22088353 354.77911647] ; [50.77911647 65.22088353],0
a6,1,0.494001,0.4678,[440 190] ; [78 39],[436.86746988 193.13253012] ; [81.13253012 35.86746988],0
a1,1,0.526158,0.401806,[ 30 602] ; [  4 113],[ 28.68891856 603.31108144] ; [  5.31108144 111.68891856],0
r2,1,0.539403,0.376647,[589  35] ; [105   8],[587.59294437  36.40705563] ; [106.40705563   6.59294437],0
b3,1,0.586237,0.296259,[157 236] ; [21 37],[155.10864745 237.89135255] ; [22.89135255 35.10864745],0
b2,1,0.586237,0.296259,[157 236] ; [21 37],[155.10864745 237.89135255] ; [22.89135255 35.10864745],0
n1,1,0.599705,0.275441,[44 70] ; [15 29],[42.56962025 71.43037975] ; [16.43037975 27.56962025],0
d3,1,0.741503,0.10881,[438 193] ; [83 34],[439.50668449 191.49331551] ; [81.49331551 35.50668449],0
d2,1,0.774045,0.08242,[294 335] ; [53 64],[292.57774799 336.42225201] ; [54.42225201 62.57774799],0
a7,1,0.809332,0.05822,[461 170] ; [86 30],[462.05756359 168.94243641] ; [84.94243641 31.05756359],0
a2,1,0.904141,0.014504,[148 484] ; [28 89],[148.50734312 483.49265688] ; [27.49265688 89.50734312],0
u1,1,0.952895,0.00349,[112 520] ; [21 96],[112.22429907 519.77570093] ; [20.77570093 96.22429907],0
