Feature,DoF,P Value,Chi Square,Is Significant
s8,1,0.0,31.149466,1
p12,1,0.0,30.721682,1
p5,1,0.0,25.650973,1
b2,1,1.6e-05,18.590944,1
b3,1,1.6e-05,18.590944,1
s7,1,4.5e-05,16.632927,1
v3,1,8.8e-05,15.387358,1
s2,1,9.1e-05,15.319962,1
a2,1,0.000182,14.004347,1
s3,1,0.00053,12.00711,1
v1,1,0.000538,11.977451,1
d1,1,0.000664,11.588127,1
p3,1,0.000707,11.47192,1
p4,1,0.000788,11.268304,1
s6,1,0.001003,10.822549,0
p8,1,0.002257,9.327879,0
d2,1,0.008005,7.032359,0
a4,1,0.010001,6.634672,0
u1,1,0.010023,6.630836,0
p6,1,0.010647,6.523263,0
v2,1,0.011968,6.315601,0
a5,1,0.01309,6.156926,0
a1,1,0.043927,4.059383,0
d3,1,0.052188,3.769716,0
p7,1,0.05827,3.58596,0
p2,1,0.074628,3.178184,0
n4,1,0.1032,2.655381,0
a8,1,0.116295,2.466519,0
r1,1,0.154676,2.025523,0
s5,1,0.173236,1.854715,0
a6,1,0.173399,1.853311,0
d5,1,0.205945,1.599702,0
s4,1,0.45837,0.549872,0
a7,1,0.504317,0.445841,0
b4,1,0.69443,0.154332,0
b1,1,0.702784,0.145592,0
p1,1,0.914508,0.011525,0
s1,1,0.918179,0.010553,0
b5,1,0.941244,0.005433,0
