Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,248.088087,[44 67] ; [693  45],[96.35689046 14.64310954] ; [640.64310954  97.35689046],1
p11,1,0.0,46.018406,[64 50] ; [618 122],[91.03981265 22.96018735] ; [590.96018735 149.03981265],1
p7,1,0.0,29.206373,[45 67] ; [480 240],[70.67307692 41.32692308] ; [454.32692308 265.67307692],1
p2,1,0.0,29.14331,[74 40] ; [629 107],[94.28470588 19.71529412] ; [608.71529412 127.28470588],1
p3,1,0.0,28.155035,[28 85] ; [380 357],[54.24 58.76] ; [353.76 383.24],1
s6,1,0.0,26.357111,[50 64] ; [496 228],[74.27684964 39.72315036] ; [471.72315036 252.27684964],1
p4,1,0.0,26.00025,[41 72] ; [454 282],[65.88339223 47.11660777] ; [429.11660777 306.88339223],1
v4,1,0.0,25.786074,[94 19] ; [701  33],[106.06257379   6.93742621] ; [688.93742621  45.06257379],1
n5,1,0.0,25.665285,[62 50] ; [571 164],[83.70247934 28.29752066] ; [549.29752066 185.70247934],1
s8,1,1e-06,23.722322,[25 89] ; [340 396],[48.95294118 65.04705882] ; [316.04705882 419.95294118],1
p8,1,2e-06,22.707401,[35 77] ; [405 326],[58.45788849 53.54211151] ; [381.54211151 349.45788849],1
n6,1,3e-06,22.073769,[76 35] ; [632 102],[93.0035503 17.9964497] ; [614.9964497 119.0035503],1
s2,1,2.3e-05,17.925209,[35 77] ; [387 347],[55.86761229 56.13238771] ; [366.13238771 367.86761229],1
n4,1,3.1e-05,17.368699,[67 45] ; [577 163],[84.657277 27.342723] ; [559.342723 180.657277],1
r4,1,4.2e-05,16.758302,[87 27] ; [664  76],[100.25058548  13.74941452] ; [650.74941452  89.25058548],1
s7,1,0.000161,14.234191,[35 76] ; [359 348],[53.46454768 57.53545232] ; [340.53545232 366.46454768],1
s5,1,0.000349,12.785958,[21 90] ; [258 455],[37.58373786 73.41626214] ; [241.41626214 471.58373786],1
v1,1,0.000353,12.767351,[41 70] ; [398 324],[58.49819928 52.50180072] ; [380.50180072 341.49819928],1
r3,1,0.000423,12.429673,[97 15] ; [700  36],[105.26415094   6.73584906] ; [691.73584906  44.26415094],1
a5,1,0.000489,12.156347,[67 47] ; [551 189],[82.49648712 31.50351288] ; [535.50351288 204.49648712],1
p6,1,0.000522,12.035335,[23 88] ; [275 456],[39.28503563 71.71496437] ; [258.71496437 472.28503563],1
d5,1,0.001163,10.547572,[78 36] ; [601 136],[90.95887192 23.04112808] ; [588.04112808 148.95887192],0
u3,1,0.004374,8.121627,[15 28] ; [122  86],[23.47011952 19.52988048] ; [113.52988048  94.47011952],0
v2,1,0.005047,7.862495,[48 63] ; [408 302],[61.65164434 49.34835566] ; [394.34835566 315.65164434],0
p5,1,0.005174,7.81746,[  4 110] ; [ 91 644],[ 12.75618375 101.24381625] ; [ 82.24381625 652.75618375],0
p12,1,0.010549,6.539677,[  2 111] ; [ 64 673],[  8.77411765 104.22588235] ; [ 57.22588235 679.77411765],0
v3,1,0.012742,6.204554,[30 79] ; [287 431],[41.78113664 67.21886336] ; [275.21886336 442.78113664],0
d4,1,0.013078,6.158507,[82 31] ; [608 130],[91.62162162 21.37837838] ; [598.37837838 139.62162162],0
d1,1,0.018804,5.519641,[54 60] ; [437 303],[65.54332553 48.45667447] ; [425.45667447 314.54332553],0
r1,1,0.021662,5.272749,[79 33] ; [590 147],[88.25441696 23.74558304] ; [580.74558304 156.25441696],0
u2,1,0.022517,5.205403,[17 25] ; [124  84],[23.688 18.312] ; [117.312  90.688],0
r2,1,0.042394,4.119414,[99 12] ; [689  42],[103.88123515   7.11876485] ; [684.11876485  46.88123515],0
s3,1,0.045957,3.983166,[51 59] ; [412 317],[60.70321812 49.29678188] ; [402.29678188 326.70321812],0
s1,1,0.075395,3.161467,[  7 104] ; [ 22 710],[  3.81850534 107.18149466] ; [ 25.18149466 706.81850534],0
a3,1,0.08987,2.876698,[71 40] ; [530 208],[78.57597173 32.42402827] ; [522.42402827 215.57597173],0
d3,1,0.13965,2.181815,[71 43] ; [510 227],[77.83078731 36.16921269] ; [503.16921269 233.83078731],0
a7,1,0.181292,1.787004,[75 37] ; [539 199],[80.90352941 31.09647059] ; [533.09647059 204.90352941],0
n2,1,0.194427,1.683747,[30 15] ; [119  37],[33.35820896 11.64179104] ; [115.64179104  40.35820896],0
n3,1,0.199313,1.647399,[28 16] ; [114  41],[31.39698492 12.60301508] ; [110.60301508  44.39698492],0
a2,1,0.319913,0.989302,[21 93] ; [167 573],[25.09601874 88.90398126] ; [162.90398126 577.09601874],0
s4,1,0.332302,0.939904,[16 97] ; [131 602],[19.63475177 93.36524823] ; [127.36524823 605.63475177],0
d2,1,0.400215,0.70768,[58 55] ; [347 390],[53.84117647 59.15882353] ; [351.15882353 385.84117647],0
p1,1,0.482747,0.492651,[  8 105] ; [ 67 670],[  9.97058824 103.02941176] ; [ 65.02941176 671.97058824],0
a6,1,0.490395,0.475658,[74 40] ; [503 235],[77.20422535 36.79577465] ; [499.79577465 238.20422535],0
a4,1,0.531193,0.392109,[46 67] ; [324 415],[49.07276995 63.92723005] ; [320.92723005 418.07276995],0
n1,1,0.544752,0.366804,[14 30] ; [57 98],[15.69849246 28.30150754] ; [55.30150754 99.69849246],0
b3,1,0.559823,0.340011,[26 51] ; [162 273],[28.2734375 48.7265625] ; [159.7265625 275.2734375],0
b2,1,0.559823,0.340011,[26 51] ; [162 273],[28.2734375 48.7265625] ; [159.7265625 275.2734375],0
a1,1,0.650886,0.204785,[  6 108] ; [ 32 708],[  5.07259953 108.92740047] ; [ 32.92740047 707.07259953],0
b4,1,0.797664,0.065726,[68 46] ; [432 308],[66.74473068 47.25526932] ; [433.25526932 306.74473068],0
a8,1,0.819742,0.051928,[12 87] ; [ 88 592],[12.70860077 86.29139923] ; [ 87.29139923 592.70860077],0
