Feature,DoF,P Value,Chi Square,Is Significant
r3,1,3e-06,21.570741,1
p8,1,9.8e-05,15.182704,1
b1,1,0.002434,9.189665,0
n4,1,0.003638,8.456246,0
p2,1,0.004144,8.219791,0
r4,1,0.009107,6.80163,0
n5,1,0.009808,6.669521,0
n6,1,0.010095,6.618034,0
p4,1,0.014683,5.95409,0
p3,1,0.021341,5.298722,0
p7,1,0.024061,5.090259,0
s4,1,0.032596,4.5669,0
s5,1,0.069161,3.302813,0
s1,1,0.081897,3.026845,0
s2,1,0.083028,3.004618,0
p12,1,0.090469,2.866015,0
a6,1,0.104134,2.641063,0
v4,1,0.122807,2.381154,0
a5,1,0.132898,2.258322,0
d2,1,0.137463,2.206135,0
u2,1,0.138533,2.194174,0
p5,1,0.143016,2.145204,0
v2,1,0.190479,1.713911,0
a8,1,0.192585,1.697729,0
v1,1,0.237287,1.39664,0
b3,1,0.320866,0.985413,0
b2,1,0.320866,0.985413,0
s7,1,0.360222,0.837121,0
b5,1,0.439963,0.596378,0
b4,1,0.554356,0.349572,0
v3,1,0.560189,0.339377,0
d3,1,0.564902,0.331287,0
s6,1,0.584834,0.298485,0
s8,1,0.636064,0.223927,0
a4,1,0.660659,0.192724,0
n3,1,0.67255,0.178633,0
a2,1,0.672566,0.178615,0
a7,1,0.67491,0.175913,0
a1,1,0.726829,0.122043,0
r1,1,0.736941,0.112834,0
r2,1,0.743355,0.1072,0
p9,1,0.74999,0.101539,0
u3,1,0.761048,0.092479,0
n1,1,0.788441,0.072004,0
u1,1,0.811621,0.056803,0
p6,1,0.828336,0.047018,0
a3,1,0.835177,0.043292,0
s3,1,0.848738,0.036378,0
d5,1,0.868027,0.027611,0
p1,1,0.880802,0.022486,0
d1,1,0.929404,0.007849,0
n2,1,0.948658,0.004146,0
d4,1,0.982177,0.000499,0
