Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.00034,12.83401,[52  6] ; [15 12],[45.71764706 12.28235294] ; [21.28235294  5.71764706],1
p4,1,0.002375,9.234569,[46 12] ; [12 14],[40.04761905 17.95238095] ; [17.95238095  8.04761905],0
p9,1,0.012232,6.27687,[53  5] ; [19  8],[49.12941176  8.87058824] ; [22.87058824  4.12941176],0
p5,1,0.018975,5.503844,[26 32] ; [ 5 22],[21.15294118 36.84705882] ; [ 9.84705882 17.15294118],0
p10,1,0.03039,4.687115,[51  7] ; [17  8],[47.51807229 10.48192771] ; [20.48192771  4.51807229],0
p7,1,0.030799,4.664148,[40 18] ; [12 15],[35.48235294 22.51764706] ; [16.51764706 10.48235294],0
p8,1,0.062665,3.465396,[42 16] ; [14 13],[38.21176471 19.78823529] ; [17.78823529  9.21176471],0
p6,1,0.065581,3.390304,[36 22] ; [11 16],[32.07058824 25.92941176] ; [14.92941176 12.07058824],0
p12,1,0.091102,2.854786,[13 45] ; [ 2 25],[10.23529412 47.76470588] ; [ 4.76470588 22.23529412],0
p11,1,0.208289,1.583282,[46 12] ; [18  9],[43.67058824 14.32941176] ; [20.32941176  6.67058824],0
b1,1,0.676173,0.174466,[23 35] ; [12 15],[23.88235294 34.11764706] ; [11.11764706 15.88235294],0
