Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.462655,[60 68] ; [271 106],[83.8970297 44.1029703] ; [247.1029703 129.8970297],1
p8,1,4e-06,21.054481,[31 98] ; [177 199],[53.13267327 75.86732673] ; [154.86732673 221.13267327],1
p9,1,3.9e-05,16.937456,[66 60] ; [271 104],[84.75449102 41.24550898] ; [252.24550898 122.75449102],1
p7,1,0.000327,12.91149,[58 71] ; [237 139],[75.35643564 53.64356436] ; [219.64356436 156.35643564],1
r3,1,0.000451,12.308059,[98 33] ; [335  47],[110.5711501  20.4288499] ; [322.4288499  59.5711501],1
p2,1,0.001187,10.510633,[78 52] ; [284  95],[92.45579568 37.54420432] ; [269.54420432 109.45579568],0
r4,1,0.001795,9.748148,[88 44] ; [308  77],[101.10638298  30.89361702] ; [294.89361702  90.10638298],0
p4,1,0.014814,5.93847,[58 72] ; [217 164],[69.96086106 60.03913894] ; [205.03913894 175.96086106],0
n4,1,0.015182,5.895279,[85 47] ; [290  95],[95.74468085 36.25531915] ; [279.25531915 105.74468085],0
n5,1,0.01858,5.540598,[82 49] ; [282 102],[92.59029126 38.40970874] ; [271.40970874 112.59029126],0
n6,1,0.018706,5.528798,[82 48] ; [283 100],[92.49512671 37.50487329] ; [272.50487329 110.49512671],0
v4,1,0.01897,5.504265,[107  24] ; [342  40],[114.65692008  16.34307992] ; [334.34307992  47.65692008],0
p3,1,0.029259,4.752307,[53 77] ; [197 183],[63.7254902 66.2745098] ; [186.2745098 193.7254902],0
a5,1,0.031166,4.643776,[81 51] ; [275 110],[90.89361702 41.10638298] ; [265.10638298 119.89361702],0
v2,1,0.035346,4.428406,[49 81] ; [179 191],[59.28 70.72] ; [168.72 201.28],0
p5,1,0.043547,4.074035,[  7 122] ; [ 44 335],[ 12.9507874 116.0492126] ; [ 38.0492126 340.9507874],0
a6,1,0.053203,3.737545,[66 65] ; [230 153],[75.43968872 55.56031128] ; [220.56031128 162.43968872],0
p6,1,0.056005,3.651898,[35 93] ; [137 237],[43.85657371 84.14342629] ; [128.14342629 245.85657371],0
s8,1,0.077759,3.111121,[43 87] ; [159 221],[51.49019608 78.50980392] ; [150.50980392 229.49019608],0
v1,1,0.080406,3.056672,[54 78] ; [188 190],[62.63529412 69.36470588] ; [179.36470588 198.63529412],0
r1,1,0.094459,2.796685,[88 44] ; [285  99],[95.41860465 36.58139535] ; [277.58139535 106.41860465],0
r2,1,0.213779,1.545652,[110  21] ; [336  45],[114.11328125  16.88671875] ; [331.88671875  49.11328125],0
d1,1,0.234442,1.413707,[61 71] ; [201 184],[66.89361702 65.10638298] ; [195.10638298 189.89361702],0
a3,1,0.239103,1.385874,[87 45] ; [274 110],[92.34883721 39.65116279] ; [268.65116279 115.34883721],0
v3,1,0.240282,1.37894,[38 89] ; [134 242],[43.42743539 83.57256461] ; [128.57256461 247.42743539],0
d4,1,0.250002,1.323293,[95 35] ; [298  84],[99.78515625 30.21484375] ; [293.21484375  88.78515625],0
p12,1,0.259749,1.270094,[  4 126] ; [ 21 357],[  6.3976378 123.6023622] ; [ 18.6023622 359.3976378],0
s1,1,0.273093,1.201145,[  9 121] ; [ 17 363],[  6.62745098 123.37254902] ; [ 19.37254902 360.62745098],0
u2,1,0.289147,1.12359,[21 22] ; [63 45],[23.9205298 19.0794702] ; [60.0794702 47.9205298],0
s3,1,0.326001,0.964717,[64 67] ; [204 175],[68.83921569 62.16078431] ; [199.16078431 179.83921569],0
s4,1,0.355909,0.852277,[ 26 105] ; [ 62 318],[ 22.55968689 108.44031311] ; [ 65.44031311 314.55968689],0
b5,1,0.396167,0.71993,[81 51] ; [220 165],[76.85106383 55.14893617] ; [224.14893617 160.85106383],0
d3,1,0.406779,0.688196,[73 56] ; [232 150],[76.99608611 52.00391389] ; [228.00391389 153.99608611],0
n2,1,0.40806,0.684444,[33 22] ; [66 33],[35.35714286 19.64285714] ; [63.64285714 35.35714286],0
a1,1,0.460345,0.545057,[ 13 119] ; [ 30 355],[ 10.9787234 121.0212766] ; [ 32.0212766 352.9787234],0
a8,1,0.470423,0.520982,[ 13 110] ; [ 47 313],[ 15.27950311 107.72049689] ; [ 44.72049689 315.27950311],0
p1,1,0.48853,0.479761,[ 14 117] ; [ 33 348],[ 12.02539062 118.97460938] ; [ 34.97460938 346.02539062],0
n3,1,0.503574,0.447396,[35 19] ; [68 29],[36.83443709 17.16556291] ; [66.16556291 30.83443709],0
d2,1,0.561492,0.337128,[69 61] ; [192 191],[66.14035088 63.85964912] ; [194.85964912 188.14035088],0
u1,1,0.585498,0.297431,[ 17 115] ; [ 57 328],[ 18.89361702 113.10638298] ; [ 55.10638298 329.89361702],0
a2,1,0.608337,0.262604,[ 27 105] ; [ 87 298],[ 29.10638298 102.89361702] ; [ 84.89361702 300.10638298],0
a4,1,0.625646,0.238012,[58 73] ; [179 204],[60.40272374 70.59727626] ; [176.59727626 206.40272374],0
b3,1,0.627088,0.23603,[22 51] ; [ 77 155],[23.69508197 49.30491803] ; [ 75.30491803 156.69508197],0
b2,1,0.627088,0.23603,[22 51] ; [ 77 155],[23.69508197 49.30491803] ; [ 75.30491803 156.69508197],0
s6,1,0.701825,0.146581,[76 52] ; [228 144],[77.824 50.176] ; [226.176 145.824],0
a7,1,0.704995,0.143328,[80 51] ; [241 142],[81.81128405 49.18871595] ; [239.18871595 143.81128405],0
n1,1,0.707093,0.141197,[25 29] ; [48 49],[26.10596026 27.89403974] ; [46.89403974 50.10596026],0
s2,1,0.771874,0.084056,[61 70] ; [183 198],[62.4296875 68.5703125] ; [181.5703125 199.4296875],0
b4,1,0.788086,0.072252,[74 58] ; [221 164],[75.31914894 56.68085106] ; [219.68085106 165.31914894],0
u3,1,0.791872,0.069633,[27 17] ; [70 40],[27.71428571 16.28571429] ; [69.28571429 40.71428571],0
d5,1,0.81221,0.056442,[97 33] ; [289  93],[98.0078125 31.9921875] ; [287.9921875  94.0078125],0
s7,1,0.906398,0.013826,[54 63] ; [167 190],[54.55063291 62.44936709] ; [166.44936709 190.55063291],0
s5,1,0.961483,0.002332,[40 86] ; [118 251],[40.21818182 85.78181818] ; [117.78181818 251.21818182],0
