Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,192.323413,[32 75] ; [631  91],[85.57418577 21.42581423] ; [577.42581423 144.57418577],1
p2,1,0.0,66.10352,[59 52] ; [620 105],[90.15430622 20.84569378] ; [588.84569378 136.15430622],1
r3,1,0.0,61.411793,[85 26] ; [701  28],[103.86428571   7.13571429] ; [682.13571429  46.86428571],1
n6,1,0.0,48.998384,[65 46] ; [624 103],[91.26372315 19.73627685] ; [597.73627685 129.26372315],1
r4,1,0.0,48.550037,[72 39] ; [656  78],[95.63076923 15.36923077] ; [632.36923077 101.63076923],1
v4,1,0.0,34.717818,[88 22] ; [692  35],[102.50896057   7.49103943] ; [677.49103943  49.50896057],1
p8,1,0.0,30.593337,[30 79] ; [401 316],[56.87530266 52.12469734] ; [374.12469734 342.87530266],1
n5,1,2e-06,22.526751,[61 50] ; [554 172],[81.55913978 29.44086022] ; [533.44086022 192.55913978],1
p7,1,5e-06,20.734692,[48 62] ; [469 240],[69.43833944 40.56166056] ; [447.56166056 261.43833944],1
r2,1,1e-05,19.538795,[89 21] ; [676  48],[100.89928058   9.10071942] ; [664.10071942  59.89928058],1
p4,1,3.3e-05,17.255998,[44 67] ; [439 286],[64.13038278 46.86961722] ; [418.86961722 306.13038278],1
r1,1,7.1e-05,15.788445,[69 42] ; [579 152],[85.42517815 25.57482185] ; [562.57482185 168.42517815],1
s8,1,0.000118,14.817673,[26 82] ; [317 410],[44.36407186 63.63592814] ; [298.63592814 428.36407186],1
v2,1,0.00017,14.141596,[41 67] ; [404 301],[59.11439114 48.88560886] ; [385.88560886 319.11439114],1
a7,1,0.000182,14.012097,[59 52] ; [518 213],[76.06532067 34.93467933] ; [500.93467933 230.06532067],1
a6,1,0.000188,13.950361,[55 55] ; [498 233],[72.33055886 37.66944114] ; [480.66944114 250.33055886],1
v1,1,0.000385,12.602942,[40 71] ; [386 327],[57.38592233 53.61407767] ; [368.61407767 344.38592233],1
a5,1,0.000913,10.996752,[64 47] ; [535 198],[78.77843602 32.22156398] ; [520.22156398 212.77843602],1
s7,1,0.000956,10.911692,[30 70] ; [334 368],[45.38653367 54.61346633] ; [318.61346633 383.38653367],1
s6,1,0.000957,10.909226,[53 55] ; [469 247],[68.41747573 39.58252427] ; [453.58252427 262.41747573],1
a3,1,0.001154,10.562888,[61 50] ; [515 217],[75.84341637 35.15658363] ; [500.15658363 231.84341637],0
d3,1,0.00264,9.040903,[58 52] ; [493 239],[71.98337292 38.01662708] ; [479.01662708 252.98337292],0
s5,1,0.002701,8.999295,[20 86] ; [236 471],[33.37761378 72.62238622] ; [222.62238622 484.37761378],0
s2,1,0.002808,8.927911,[37 73] ; [354 370],[51.57074341 58.42925659] ; [339.42925659 384.57074341],0
s3,1,0.00573,7.633231,[45 65] ; [394 322],[58.46246973 51.53753027] ; [380.53753027 335.46246973],0
n4,1,0.006231,7.482156,[74 37] ; [574 158],[85.32384342 25.67615658] ; [562.67615658 169.32384342],0
d1,1,0.006813,7.32163,[48 63] ; [418 316],[61.21420118 49.78579882] ; [404.78579882 329.21420118],0
p12,1,0.01255,6.231505,[  2 109] ; [ 62 661],[  8.51798561 102.48201439] ; [ 55.48201439 667.51798561],0
d5,1,0.013696,6.076891,[76 34] ; [582 150],[85.96199525 24.03800475] ; [572.03800475 159.96199525],0
p3,1,0.015726,5.833307,[42 69] ; [365 363],[53.84624553 57.15375447] ; [353.15375447 374.84624553],0
s1,1,0.015906,5.81324,[  8 103] ; [ 20 701],[  3.73557692 107.26442308] ; [ 24.26442308 696.73557692],0
n2,1,0.017004,5.695977,[27 19] ; [115  35],[33.32653061 12.67346939] ; [108.67346939  41.32653061],0
d4,1,0.018571,5.541455,[78 31] ; [593 137],[87.17401669 21.82598331] ; [583.82598331 146.17401669],0
v3,1,0.019358,5.468901,[29 77] ; [278 432],[39.87990196 66.12009804] ; [267.12009804 442.87990196],0
a1,1,0.028741,4.783042,[ 10 101] ; [ 31 703],[  5.38579882 105.61420118] ; [ 35.61420118 698.38579882],0
p6,1,0.029212,4.755084,[28 80] ; [263 454],[38.09454545 69.90545455] ; [252.90545455 464.09454545],0
p5,1,0.042021,4.134376,[  6 104] ; [ 87 638],[12.25149701 97.74850299] ; [ 80.74850299 644.25149701],0
b5,1,0.07201,3.236604,[75 36] ; [430 304],[66.33727811 44.66272189] ; [438.66272189 295.33727811],0
u2,1,0.096154,2.768197,[22 26] ; [128  89],[27.16981132 20.83018868] ; [122.83018868  94.16981132],0
n3,1,0.103728,2.647273,[28 17] ; [112  38],[32.30769231 12.69230769] ; [107.69230769  42.30769231],0
u1,1,0.134183,2.243429,[12 99] ; [120 614],[17.33964497 93.66035503] ; [114.66035503 619.33964497],0
n1,1,0.135308,2.230522,[22 24] ; [53 96],[17.69230769 28.30769231] ; [57.30769231 91.69230769],0
b2,1,0.358795,0.842106,[21 46] ; [170 288],[24.3752381 42.6247619] ; [166.6247619 291.3752381],0
b3,1,0.358795,0.842106,[21 46] ; [170 288],[24.3752381 42.6247619] ; [166.6247619 291.3752381],0
a2,1,0.573218,0.317328,[21 90] ; [156 578],[23.25088757 87.74911243] ; [153.74911243 580.25088757],0
p1,1,0.622314,0.242629,[  8 102] ; [ 63 663],[  9.34210526 100.65789474] ; [ 61.65789474 664.34210526],0
a8,1,0.73707,0.112718,[13 91] ; [ 92 579],[14.09032258 89.90967742] ; [ 90.90967742 580.09032258],0
u3,1,0.821449,0.050932,[30 20] ; [127  91],[29.29104478 20.70895522] ; [127.70895522  90.29104478],0
a4,1,0.822268,0.050458,[46 64] ; [314 417],[47.08680143 62.91319857] ; [312.91319857 418.08680143],0
d2,1,0.833861,0.043996,[49 60] ; [336 394],[50.01787843 58.98212157] ; [334.98212157 395.01787843],0
b4,1,0.866359,0.02832,[65 46] ; [436 298],[65.81183432 45.18816568] ; [435.18816568 298.81183432],0
s4,1,0.934267,0.006802,[17 92] ; [115 608],[17.29326923 91.70673077] ; [114.70673077 608.29326923],0
