Feature,DoF,P Value,Chi Square,Is Significant
p9,1,7.7e-05,15.632473,1
s2,1,0.05391,3.715499,0
s8,1,0.127596,2.321508,0
s6,1,0.128084,2.31558,0
s4,1,0.153317,2.038936,0
d3,1,0.162761,1.948381,0
p5,1,0.162877,1.947308,0
s5,1,0.227628,1.455623,0
a7,1,0.234533,1.413156,0
d5,1,0.251038,1.317517,0
p6,1,0.255751,1.291614,0
d1,1,0.265022,1.242334,0
p3,1,0.29156,1.112405,0
a2,1,0.305708,1.049128,0
b4,1,0.307794,1.040118,0
v3,1,0.326272,0.963639,0
r2,1,0.327517,0.95869,0
p8,1,0.330021,0.948816,0
b5,1,0.333395,0.935665,0
v2,1,0.348968,0.877205,0
d2,1,0.360375,0.836585,0
a5,1,0.405228,0.692759,0
d4,1,0.446875,0.578565,0
p7,1,0.452507,0.564365,0
v1,1,0.460109,0.54563,0
p4,1,0.476931,0.505872,0
a1,1,0.491042,0.474241,0
v4,1,0.525299,0.403478,0
s7,1,0.536659,0.381767,0
s3,1,0.63087,0.230883,0
s1,1,0.656086,0.198313,0
n5,1,0.658786,0.195001,0
n3,1,0.760528,0.092895,0
r3,1,0.763547,0.090496,0
a8,1,0.765952,0.08861,0
b2,1,0.768242,0.086834,0
b3,1,0.768242,0.086834,0
a6,1,0.778693,0.078974,0
r4,1,0.791619,0.069806,0
p2,1,0.792089,0.069484,0
u2,1,0.796589,0.066442,0
u1,1,0.796824,0.066286,0
r1,1,0.81693,0.05359,0
n1,1,0.82059,0.051432,0
n2,1,0.821546,0.050876,0
a3,1,0.860406,0.030926,0
n6,1,0.917473,0.010736,0
p1,1,0.942499,0.005203,0
u3,1,0.947416,0.00435,0
a4,1,0.97656,0.000863,0
p12,1,0.97891,0.000699,0
n4,1,0.978932,0.000697,0
u4,1,0.985281,0.00034,0
