Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,71.743056,1
p8,1,0.0,36.928071,1
p2,1,0.0,26.275758,1
p7,1,1e-06,23.976291,1
r3,1,1e-06,23.864371,1
r4,1,3e-06,21.803548,1
n5,1,2.9e-05,17.510269,1
n6,1,4.9e-05,16.470849,1
p4,1,8e-05,15.547076,1
v4,1,0.000454,12.296888,1
p3,1,0.000657,11.606806,1
a5,1,0.000687,11.524395,1
n4,1,0.000691,11.513825,1
s8,1,0.000847,11.135322,1
p6,1,0.005135,7.831392,0
r1,1,0.005162,7.821942,0
v2,1,0.005186,7.81332,0
a6,1,0.005624,7.666903,0
p5,1,0.006236,7.480824,0
a3,1,0.006705,7.350237,0
v1,1,0.007919,7.051624,0
s3,1,0.021449,5.289949,0
d1,1,0.024317,5.071886,0
r2,1,0.028423,4.802242,0
u2,1,0.04622,3.973543,0
d4,1,0.047778,3.917789,0
p12,1,0.061287,3.502202,0
s2,1,0.081315,3.038414,0
v3,1,0.095523,2.77875,0
s7,1,0.122519,2.384825,0
b5,1,0.129127,2.302973,0
s6,1,0.135494,2.2284,0
s1,1,0.139627,2.182061,0
n2,1,0.157761,1.995557,0
d3,1,0.158588,1.987643,0
u1,1,0.196291,1.669761,0
a7,1,0.201543,1.631158,0
a2,1,0.23612,1.403612,0
a4,1,0.264597,1.244544,0
d5,1,0.275928,1.187035,0
n3,1,0.29627,1.090909,0
s4,1,0.329367,0.951383,0
s5,1,0.336532,0.923599,0
b3,1,0.344101,0.895092,0
b2,1,0.344101,0.895092,0
a8,1,0.484915,0.487789,0
a1,1,0.505541,0.443286,0
n1,1,0.563636,0.333448,0
u3,1,0.576783,0.311465,0
p1,1,0.67996,0.170171,0
u4,1,0.880436,0.022625,0
d2,1,0.896863,0.016803,0
b4,1,0.913311,0.011851,0
