Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,42.889567,[272  60] ; [80 70],[242.45643154  89.54356846] ; [109.54356846  40.45643154],1
p10,1,0.0,33.537995,[252  79] ; [76 77],[224.31404959 106.68595041] ; [103.68595041  49.31404959],1
p4,1,0.0,31.506098,[165 169] ; [ 35 120],[136.60531697 197.39468303] ; [63.39468303 91.60531697],1
p7,1,0.0,31.073229,[160 170] ; [ 33 119],[132.13692946 197.86307054] ; [60.86307054 91.13692946],1
p11,1,3e-06,21.870004,[242  92] ; [80 77],[219.03869654 114.96130346] ; [102.96130346  54.03869654],1
p6,1,0.000149,14.385745,[ 87 245] ; [ 17 137],[ 71.04526749 260.95473251] ; [ 32.95473251 121.04526749],1
b1,1,0.000485,12.172474,[119 215] ; [82 75],[136.72912424 197.27087576] ; [64.27087576 92.72912424],1
p3,1,0.001324,10.308913,[126 208] ; [ 36 120],[110.4244898 223.5755102] ; [ 51.5755102 104.4244898],0
p1,1,0.076421,3.139424,[ 16 317] ; [ 14 143],[ 20.3877551 312.6122449] ; [  9.6122449 147.3877551],0
p5,1,0.365568,0.818675,[ 17 316] ; [  5 148],[ 15.07407407 317.92592593] ; [  6.92592593 146.07407407],0
p12,1,0.761403,0.092197,[ 15 318] ; [  8 148],[ 15.66257669 317.33742331] ; [  7.33742331 148.66257669],0
