Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,8.5e-05,15.44744,[197 183] ; [36 80],[178.50806452 201.49193548] ; [54.49193548 61.50806452],1
p7,1,0.000696,11.498798,[237 139] ; [51 62],[221.44785276 154.55214724] ; [66.55214724 46.44785276],1
p10,1,0.000985,10.855319,[271 106] ; [62 50],[256.73006135 120.26993865] ; [76.26993865 35.73006135],1
n4,1,0.001094,10.661289,[290  95] ; [68 46],[276.21242485 108.78757515] ; [81.78757515 32.21242485],0
u3,1,0.001408,10.195501,[70 40] ; [16 29],[61.03225806 48.96774194] ; [24.96774194 20.03225806],0
n5,1,0.001847,9.695353,[282 102] ; [67 48],[268.56913828 115.43086172] ; [80.43086172 34.56913828],0
p4,1,0.002445,9.181185,[217 164] ; [47 68],[202.79032258 178.20967742] ; [61.20967742 53.79032258],0
p2,1,0.013674,6.0798,[284  95] ; [74 43],[273.55241935 105.44758065] ; [84.44758065 32.55241935],0
u2,1,0.02037,5.379889,[63 45] ; [17 28],[56.47058824 51.52941176] ; [23.52941176 21.47058824],0
a7,1,0.025993,4.956499,[241 142] ; [86 30],[250.98396794 132.01603206] ; [76.01603206 39.98396794],0
s8,1,0.031963,4.6005,[159 221] ; [36 81],[149.0945674 230.9054326] ; [45.9054326 71.0945674],0
s7,1,0.03649,4.374038,[167 190] ; [39 71],[157.47751606 199.52248394] ; [48.52248394 61.47751606],0
d3,1,0.045259,4.008976,[232 150] ; [83 34],[241.14228457 140.85771543] ; [73.85771543 43.14228457],0
p6,1,0.063349,3.447466,[137 237] ; [31 83],[128.75409836 245.24590164] ; [39.24590164 74.75409836],0
p8,1,0.067658,3.338949,[177 199] ; [43 72],[168.47250509 207.52749491] ; [51.52749491 63.47250509],0
a3,1,0.083942,2.986881,[274 110] ; [71 42],[266.55935614 117.44064386] ; [78.44064386 34.55935614],0
p12,1,0.086665,2.935263,[ 21 357] ; [  2 114],[ 17.59919028 360.40080972] ; [  5.40080972 110.59919028],0
n1,1,0.088472,2.901952,[48 49] ; [15 29],[43.34042553 53.65957447] ; [19.65957447 24.34042553],0
a1,1,0.099216,2.718096,[ 30 355] ; [  4 113],[ 26.07569721 358.92430279] ; [  7.92430279 109.07569721],0
a5,1,0.130946,2.281253,[275 110] ; [75 42],[268.42629482 116.57370518] ; [81.57370518 35.42629482],0
v1,1,0.132815,2.259288,[188 190] ; [48 67],[180.94929006 197.05070994] ; [55.05070994 59.94929006],0
