Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.003067,8.767027,0
p7,1,0.012541,6.232683,0
u1,1,0.039253,4.249874,0
p3,1,0.223391,1.482453,0
s6,1,0.312535,1.019933,0
v4,1,0.322686,0.978027,0
s7,1,0.382048,0.764102,0
v3,1,0.389534,0.740395,0
a4,1,0.403811,0.696948,0
a6,1,0.437841,0.601933,0
s2,1,0.44099,0.593705,0
n1,1,0.445492,0.582097,0
p1,1,0.472107,0.517041,0
p4,1,0.480213,0.498379,0
b3,1,0.524979,0.404101,0
b2,1,0.524979,0.404101,0
v2,1,0.563616,0.333482,0
v1,1,0.572472,0.318564,0
b5,1,0.578313,0.30897,0
p8,1,0.635382,0.224832,0
a2,1,0.650218,0.205626,0
a3,1,0.654438,0.200351,0
u3,1,0.668802,0.183007,0
s3,1,0.673136,0.177956,0
u2,1,0.681012,0.168989,0
p6,1,0.712384,0.135908,0
a5,1,0.717505,0.130896,0
b4,1,0.726734,0.122132,0
n5,1,0.826516,0.048036,0
n6,1,0.843159,0.039146,0
d3,1,0.860078,0.031073,0
a7,1,0.898852,0.016157,0
s8,1,0.919244,0.010279,0
n2,1,0.928087,0.008145,0
p9,1,0.973924,0.001068,0
n3,1,0.981304,0.000549,0
