Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,149.193375,1
p2,1,0.0,31.837568,1
n6,1,0.0,31.442333,1
v4,1,1e-06,25.205642,1
s6,1,3e-06,21.904577,1
r3,1,3e-06,21.528544,1
p7,1,1e-05,19.545348,1
p4,1,1.3e-05,19.023541,1
p8,1,1.5e-05,18.769984,1
r4,1,2.1e-05,18.113763,1
p3,1,3.1e-05,17.328211,1
n5,1,3.4e-05,17.196477,1
s8,1,5.3e-05,16.330043,1
n4,1,0.000193,13.899806,1
s2,1,0.000817,11.202727,1
v1,1,0.00089,11.04442,1
s5,1,0.001808,9.734497,0
s7,1,0.001882,9.661623,0
v2,1,0.002338,9.263348,0
d5,1,0.002692,9.005433,0
p12,1,0.006068,7.530075,0
p6,1,0.007092,7.249478,0
a5,1,0.009441,6.737375,0
v3,1,0.013909,6.049669,0
p5,1,0.015689,5.837455,0
u3,1,0.016357,5.764116,0
r2,1,0.021792,5.262344,0
d4,1,0.028171,4.817593,0
r1,1,0.034757,4.457087,0
d1,1,0.040817,4.183617,0
s1,1,0.042937,4.097877,0
u2,1,0.058305,3.584957,0
d3,1,0.10164,2.679626,0
a7,1,0.103548,2.650028,0
s3,1,0.13633,2.218907,0
n2,1,0.169765,1.885021,0
n3,1,0.210266,1.569591,0
d2,1,0.2179,1.518145,0
a6,1,0.292672,1.107291,0
a1,1,0.315727,1.006564,0
a3,1,0.324806,0.969497,0
b3,1,0.374324,0.789261,0
b2,1,0.374324,0.789261,0
p1,1,0.52162,0.41069,0
s4,1,0.53211,0.390361,0
b5,1,0.565116,0.330922,0
a2,1,0.632657,0.228475,0
u4,1,0.635642,0.224487,0
a8,1,0.665952,0.186374,0
n1,1,0.666718,0.185465,0
b4,1,0.880882,0.022455,0
u1,1,0.950781,0.00381,0
a4,1,0.980061,0.000625,0
