Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,146.334279,[189 269] ; [344  80],[276.77324263 181.22675737] ; [256.22675737 167.77324263],1
p4,1,0.0,82.100468,[191 275] ; [307 125],[258.42761693 207.57238307] ; [239.57238307 192.42761693],1
p3,1,0.0,65.304639,[153 313] ; [258 174],[213.28062361 252.71937639] ; [197.71937639 234.28062361],1
p2,1,0.0,65.000268,[318 148] ; [389  42],[367.29319955  98.70680045] ; [339.70680045  91.29319955],1
p6,1,0.0,53.911577,[101 362] ; [192 235],[152.4258427 310.5741573] ; [140.5741573 286.4258427],1
p11,1,0.0,44.19667,[301 167] ; [363  70],[344.89678135 123.10321865] ; [319.10321865 113.89678135],1
p10,1,0.0,39.164835,[310 152] ; [365  64],[350. 112.] ; [325. 104.],1
p9,1,0.0,26.911924,[333 127] ; [372  58],[364.38202247  95.61797753] ; [340.61797753  89.38202247],1
p5,1,9e-06,19.705857,[ 22 440] ; [ 57 375],[ 40.82550336 421.17449664] ; [ 38.17449664 393.82550336],1
p1,1,0.036875,4.356163,[ 29 438] ; [ 43 387],[ 37.48494983 429.51505017] ; [ 34.51505017 395.48494983],0
b1,1,0.380594,0.768783,[195 273] ; [168 265],[188.55049945 279.44950055] ; [174.44950055 258.55049945],0
