Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,340.602141,[32 83] ; [693  45],[97.74325909 17.25674091] ; [627.25674091 110.74325909],1
p2,1,0.0,88.851054,[57 61] ; [629 107],[94.78688525 23.21311475] ; [591.21311475 144.78688525],1
r3,1,0.0,69.409629,[85 32] ; [700  36],[107.67291911   9.32708089] ; [677.32708089  58.67291911],1
r4,1,0.0,68.788189,[72 46] ; [664  76],[101.22144522  16.77855478] ; [634.77855478 105.22144522],1
n6,1,0.0,64.600301,[64 52] ; [632 102],[94.98352941 21.01647059] ; [601.01647059 132.98352941],1
v4,1,0.0,62.278185,[87 29] ; [701  33],[107.53882353   8.46117647] ; [680.46117647  53.53882353],1
p7,1,0.0,40.597196,[42 75] ; [480 240],[72.96774194 44.03225806] ; [449.03225806 270.96774194],1
p8,1,0.0,37.039727,[29 87] ; [405 326],[59.43801653 56.56198347] ; [374.56198347 356.43801653],1
s8,1,0.0,34.429691,[20 96] ; [340 396],[49.01408451 66.98591549] ; [310.98591549 425.01408451],1
n5,1,1e-06,24.877063,[65 51] ; [571 164],[86.693302 29.306698] ; [549.306698 185.693302],1
s6,1,1e-06,24.723021,[52 64] ; [496 228],[75.67619048 40.32380952] ; [472.32380952 251.67619048],1
r1,1,1e-06,24.139037,[69 47] ; [590 147],[89.61781946 26.38218054] ; [569.38218054 167.61781946],1
p4,1,1e-06,24.087618,[44 73] ; [454 282],[68.30715123 48.69284877] ; [429.69284877 306.30715123],1
r2,1,2e-06,22.582233,[94 21] ; [689  42],[106.43617021   8.56382979] ; [676.56382979  54.43617021],1
v2,1,6e-06,20.519197,[40 75] ; [408 302],[62.44848485 52.55151515] ; [385.55151515 324.44848485],1
s5,1,8e-06,20.039163,[17 97] ; [258 455],[37.90810157 76.09189843] ; [237.09189843 475.90810157],1
v1,1,1.2e-05,19.157755,[39 78] ; [398 324],[60.94040524 56.05959476] ; [376.05959476 345.94040524],1
b1,1,1.5e-05,18.788836,[68 50] ; [271 469],[46.62237762 71.37762238] ; [292.37762238 447.62237762],1
n4,1,1.7e-05,18.518063,[69 47] ; [577 163],[87.54205607 28.45794393] ; [558.45794393 181.54205607],1
s2,1,2.2e-05,17.972903,[37 80] ; [387 347],[58.29377203 58.70622797] ; [365.70622797 368.29377203],1
p6,1,2.9e-05,17.492088,[20 94] ; [275 456],[39.79881657 74.20118343] ; [255.20118343 475.79881657],1
s7,1,4.2e-05,16.7884,[32 76] ; [359 348],[51.81349693 56.18650307] ; [339.18650307 367.81349693],1
s1,1,0.000888,11.047162,[ 11 106] ; [ 22 710],[  4.54770318 112.45229682] ; [ 28.45229682 703.54770318],1
p3,1,0.000901,11.021418,[41 76] ; [380 357],[57.67798595 59.32201405] ; [363.32201405 373.67798595],1
a5,1,0.001245,10.422242,[71 47] ; [551 189],[85.54312354 32.45687646] ; [536.45687646 203.54312354],0
d4,1,0.001451,10.140451,[81 35] ; [608 130],[93.58782201 22.41217799] ; [595.41217799 142.58782201],0
n2,1,0.001719,9.828077,[29 25] ; [119  37],[38.05714286 15.94285714] ; [109.94285714  46.05714286],0
d5,1,0.00203,9.522275,[81 36] ; [601 136],[93.43559719 23.56440281] ; [588.56440281 148.43559719],0
d1,1,0.00226,9.325071,[52 66] ; [437 303],[67.25174825 50.74825175] ; [421.74825175 318.25174825],0
p12,1,0.002864,8.892173,[  1 117] ; [ 64 673],[  8.97076023 109.02923977] ; [ 56.02923977 680.97076023],0
a3,1,0.005711,7.639452,[68 47] ; [530 208],[80.62133646 34.37866354] ; [517.37866354 220.62133646],0
a7,1,0.006047,7.536153,[71 46] ; [539 199],[83.47368421 33.52631579] ; [526.52631579 211.47368421],0
a6,1,0.007324,7.191695,[65 52] ; [503 235],[77.72631579 39.27368421] ; [490.27368421 247.72631579],0
v3,1,0.007449,7.161318,[29 80] ; [287 431],[41.64933495 67.35066505] ; [274.35066505 443.64933495],0
d3,1,0.010415,6.562421,[67 50] ; [510 227],[79.05035129 37.94964871] ; [497.94964871 239.05035129],0
u2,1,0.011757,6.347181,[19 29] ; [124  84],[26.8125 21.1875] ; [116.1875  91.8125],0
n3,1,0.01256,6.230057,[28 23] ; [114  41],[35.15533981 15.84466019] ; [106.84466019  48.15533981],0
s3,1,0.014811,5.938771,[51 64] ; [412 317],[63.08649289 51.91350711] ; [399.91350711 329.08649289],0
a1,1,0.020845,5.339702,[ 11 107] ; [ 32 708],[  5.91375291 112.08624709] ; [ 37.08624709 702.91375291],0
p5,1,0.021789,5.262586,[  6 111] ; [ 91 644],[ 13.32042254 103.67957746] ; [ 83.67957746 651.32042254],0
u3,1,0.033397,4.525309,[21 29] ; [122  86],[27.71317829 22.28682171] ; [115.28682171  92.71317829],0
n1,1,0.272803,1.2026,[24 29] ; [57 98],[20.63942308 32.36057692] ; [60.36057692 94.63942308],0
u1,1,0.329427,0.95115,[ 16 102] ; [127 613],[19.66666667 98.33333333] ; [123.33333333 616.66666667],0
b4,1,0.397607,0.71555,[64 54] ; [432 308],[68.21445221 49.78554779] ; [427.78554779 312.21445221],0
b5,1,0.435805,0.607302,[74 44] ; [436 304],[70.13986014 47.86013986] ; [439.86013986 300.13986014],0
a8,1,0.440412,0.595208,[11 96] ; [ 88 592],[13.45997459 93.54002541] ; [ 85.54002541 594.45997459],0
a4,1,0.618766,0.247606,[48 68] ; [324 415],[50.47017544 65.52982456] ; [321.52982456 417.47017544],0
b2,1,0.681535,0.168403,[25 47] ; [162 273],[26.55621302 45.44378698] ; [160.44378698 274.55621302],0
b3,1,0.681535,0.168403,[25 47] ; [162 273],[26.55621302 45.44378698] ; [160.44378698 274.55621302],0
s4,1,0.838047,0.041776,[20 97] ; [131 602],[20.78470588 96.21529412] ; [130.21529412 602.78470588],0
a2,1,0.897406,0.016625,[26 92] ; [167 573],[26.54312354 91.45687646] ; [166.45687646 573.54312354],0
d2,1,0.915171,0.011346,[54 62] ; [347 390],[54.53223916 61.46776084] ; [346.46776084 390.53223916],0
p1,1,0.935477,0.006554,[ 11 107] ; [ 67 670],[ 10.76491228 107.23508772] ; [ 67.23508772 669.76491228],0
