Feature,DoF,P Value,Chi Square,Is Significant
a1,1,0.001171,10.535939,0
a8,1,0.003305,8.631193,0
a2,1,0.041178,4.168666,0
b2,1,0.041919,4.138478,0
b3,1,0.041919,4.138478,0
s8,1,0.064774,3.410715,0
d2,1,0.089969,2.874926,0
v3,1,0.095191,2.78432,0
u1,1,0.126171,2.338997,0
s7,1,0.127644,2.320929,0
p5,1,0.139572,2.182671,0
a4,1,0.211091,1.563929,0
s3,1,0.242157,1.367992,0
d3,1,0.287013,1.133581,0
d1,1,0.331802,0.941851,0
p4,1,0.360899,0.834764,0
b5,1,0.414773,0.665078,0
s2,1,0.440206,0.595746,0
p7,1,0.488344,0.480173,0
v2,1,0.512784,0.428383,0
n4,1,0.586468,0.295894,0
d5,1,0.650261,0.205571,0
d4,1,0.675286,0.175481,0
r1,1,0.694471,0.154288,0
a6,1,0.758441,0.094574,0
p12,1,0.783186,0.075718,0
p8,1,0.821541,0.050879,0
p6,1,0.830904,0.045601,0
p3,1,0.833599,0.044137,0
s5,1,0.84481,0.038316,0
b4,1,0.904661,0.014346,0
p10,1,0.946659,0.004476,0
p2,1,0.972193,0.001215,0
a7,1,0.976068,0.0009,0
