Feature,DoF,P Value,Chi Square,Is Significant
b3,1,0.000165,14.197198,1
b2,1,0.000165,14.197198,1
s8,1,0.001252,10.412186,0
a2,1,0.001487,10.09507,0
a1,1,0.002986,8.816249,0
v3,1,0.004195,8.197366,0
d2,1,0.006795,7.326452,0
p5,1,0.007173,7.22912,0
s3,1,0.012319,6.264313,0
p12,1,0.01541,5.868972,0
s7,1,0.016877,5.709117,0
d1,1,0.018654,5.5337,0
a4,1,0.019549,5.451731,0
s2,1,0.021556,5.281292,0
v1,1,0.036502,4.373509,0
u1,1,0.054742,3.689935,0
s6,1,0.071813,3.241078,0
p3,1,0.109297,2.564356,0
p4,1,0.13602,2.222417,0
a8,1,0.149323,2.079158,0
b1,1,0.151035,2.06177,0
a5,1,0.179637,1.800627,0
v2,1,0.182572,1.776565,0
d3,1,0.237675,1.394329,0
p6,1,0.246128,1.345147,0
s1,1,0.255424,1.293388,0
s4,1,0.394767,0.724208,0
p8,1,0.474223,0.512118,0
a6,1,0.581325,0.304098,0
n4,1,0.702985,0.145385,0
r1,1,0.714959,0.133374,0
b4,1,0.733668,0.11577,0
a7,1,0.758346,0.094651,0
p2,1,0.761402,0.092197,0
d5,1,0.801363,0.063294,0
b5,1,0.819411,0.052122,0
p1,1,0.83738,0.042126,0
s5,1,0.929664,0.007791,0
p7,1,0.982301,0.000492,0
