Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,28.657336,[32 75] ; [74 38],[51.78995434 55.21004566] ; [54.21004566 57.78995434],1
a7,1,0.001001,10.825145,[59 52] ; [86 30],[70.9030837 40.0969163] ; [74.0969163 41.9030837],0
d3,1,0.004699,7.991807,[58 52] ; [83 34],[68.32599119 41.67400881] ; [72.67400881 44.32599119],0
r2,1,0.007674,7.108102,[89 21] ; [105   8],[95.69506726 14.30493274] ; [98.30493274 14.69506726],0
a6,1,0.010841,6.491161,[55 55] ; [78 39],[64.44933921 45.55066079] ; [68.55066079 48.44933921],0
u3,1,0.017292,5.666469,[30 20] ; [16 29],[24.21052632 25.78947368] ; [21.78947368 23.21052632],0
r4,1,0.030872,4.660056,[72 39] ; [91 26],[79.35526316 31.64473684] ; [83.64473684 33.35526316],0
a1,1,0.078844,3.08857,[ 10 101] ; [  4 113],[  6.81578947 104.18421053] ; [  7.18421053 109.81578947],0
d1,1,0.083679,2.991961,[48 63] ; [64 53],[54.52631579 56.47368421] ; [57.47368421 59.52631579],0
u4,1,0.085281,2.961273,[  5 106] ; [  1 116],[  2.92105263 108.07894737] ; [  3.07894737 113.92105263],0
v2,1,0.085627,2.95473,[41 67] ; [54 55],[47.28110599 60.71889401] ; [47.71889401 61.28110599],0
r3,1,0.098032,2.737279,[85 26] ; [98 17],[89.88053097 21.11946903] ; [93.11946903 21.88053097],0
p8,1,0.115256,2.480637,[30 79] ; [43 72],[35.52232143 73.47767857] ; [37.47767857 77.52232143],0
r1,1,0.118958,2.430989,[69 42] ; [82 32],[74.49333333 36.50666667] ; [76.50666667 37.49333333],0
p2,1,0.122261,2.38812,[59 52] ; [74 43],[64.75 46.25] ; [68.25 48.75],0
s2,1,0.12399,2.366182,[37 73] ; [51 66],[42.64317181 67.35682819] ; [45.35682819 71.64317181],0
u1,1,0.125732,2.344428,[12 99] ; [21 96],[16.06578947 94.93421053] ; [ 16.93421053 100.06578947],0
n6,1,0.148501,2.087579,[65 46] ; [78 37],[70.23451327 40.76548673] ; [72.76548673 42.23451327],0
n1,1,0.18557,1.752443,[22 24] ; [15 29],[18.91111111 27.08888889] ; [18.08888889 25.91111111],0
s3,1,0.192305,1.699867,[45 65] ; [57 58],[49.86666667 60.13333333] ; [52.13333333 62.86666667],0
v4,1,0.21238,1.55513,[88 22] ; [100  16],[91.50442478 18.49557522] ; [96.49557522 19.50442478],0
s5,1,0.229904,1.441454,[20 86] ; [28 81],[23.66511628 82.33488372] ; [24.33488372 84.66511628],0
a3,1,0.230871,1.435485,[61 50] ; [71 42],[65.41071429 45.58928571] ; [66.58928571 46.41071429],0
s8,1,0.261451,1.261056,[26 82] ; [36 81],[29.76 78.24] ; [32.24 84.76],0
s4,1,0.265051,1.24218,[17 92] ; [25 92],[20.25663717 88.74336283] ; [21.74336283 95.25663717],0
n4,1,0.275403,1.189636,[74 37] ; [68 46],[70.05333333 40.94666667] ; [71.94666667 42.05333333],0
p3,1,0.280627,1.164052,[42 69] ; [36 80],[38.14096916 72.85903084] ; [39.85903084 76.14096916],0
d5,1,0.30321,1.060023,[76 34] ; [88 29],[79.47136564 30.52863436] ; [84.52863436 32.47136564],0
n2,1,0.31191,1.022572,[27 19] ; [31 14],[29.31868132 16.68131868] ; [28.68131868 16.31868132],0
v3,1,0.316674,1.002633,[29 77] ; [37 73],[32.38888889 73.61111111] ; [33.61111111 76.38888889],0
a5,1,0.318719,0.994196,[64 47] ; [75 42],[67.67105263 43.32894737] ; [71.32894737 45.67105263],0
d4,1,0.356302,0.850885,[78 31] ; [90 27],[81.02654867 27.97345133] ; [86.97345133 30.02654867],0
a2,1,0.35704,0.848279,[21 90] ; [28 89],[23.85526316 87.14473684] ; [25.14473684 91.85526316],0
v1,1,0.379395,0.77266,[40 71] ; [48 67],[43.22123894 67.77876106] ; [44.77876106 70.22123894],0
b4,1,0.397641,0.715447,[65 46] ; [62 55],[61.82894737 49.17105263] ; [65.17105263 51.82894737],0
s7,1,0.400636,0.706417,[30 70] ; [39 71],[32.85714286 67.14285714] ; [36.14285714 73.85714286],0
u2,1,0.43143,0.61897,[22 26] ; [17 28],[20.12903226 27.87096774] ; [18.87096774 26.12903226],0
s6,1,0.469918,0.522168,[53 55] ; [62 53],[55.69506726 52.30493274] ; [59.30493274 55.69506726],0
p5,1,0.48675,0.483703,[  6 104] ; [  9 107],[  7.30088496 102.69911504] ; [  7.69911504 108.30088496],0
b2,1,0.565887,0.329612,[21 46] ; [21 37],[22.512 44.488] ; [19.488 38.512],0
b3,1,0.565887,0.329612,[21 46] ; [21 37],[22.512 44.488] ; [19.488 38.512],0
b5,1,0.581476,0.303854,[75 36] ; [75 42],[73.02631579 37.97368421] ; [76.97368421 40.02631579],0
n5,1,0.616127,0.251349,[61 50] ; [67 48],[62.86725664 48.13274336] ; [65.13274336 49.86725664],0
a8,1,0.701165,0.147263,[13 91] ; [11 91],[12.11650485 91.88349515] ; [11.88349515 90.11650485],0
p7,1,0.822093,0.050559,[48 62] ; [51 62],[48.83408072 61.16591928] ; [50.16591928 62.83408072],0
p6,1,0.830853,0.045628,[28 80] ; [31 83],[28.7027027 79.2972973] ; [30.2972973 83.7027027],0
a4,1,0.842543,0.039458,[46 64] ; [47 69],[45.26548673 64.73451327] ; [47.73451327 68.26548673],0
p4,1,0.850504,0.035523,[44 67] ; [47 68],[44.69469027 66.30530973] ; [46.30530973 68.69469027],0
s1,1,0.86002,0.031099,[  8 103] ; [  9 106],[  8.34955752 102.65044248] ; [  8.65044248 106.34955752],0
n3,1,0.865626,0.028634,[28 17] ; [26 17],[27.61363636 17.38636364] ; [26.38636364 16.61363636],0
p1,1,0.898149,0.016384,[  8 102] ; [  8 109],[  7.75330396 102.24669604] ; [  8.24669604 108.75330396],0
d2,1,0.958463,0.002713,[49 60] ; [53 64],[49.19469027 59.80530973] ; [52.80530973 64.19469027],0
p12,1,0.96454,0.001976,[  2 109] ; [  2 114],[  1.95594714 109.04405286] ; [  2.04405286 113.95594714],0
