Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.203737,1.615385,0
s2,1,0.247879,1.335216,0
a8,1,0.263552,1.25,0
b2,1,0.271028,1.211538,0
s8,1,0.271028,1.211538,0
s3,1,0.271028,1.211538,0
b3,1,0.271028,1.211538,0
d1,1,0.271028,1.211538,0
p12,1,0.339802,0.911178,0
v3,1,0.37472,0.787953,0
p8,1,0.378175,0.776627,0
p6,1,0.466394,0.530507,0
a4,1,0.477395,0.504808,0
b5,1,0.52511,0.403846,0
p5,1,0.56813,0.325822,0
s7,1,0.585804,0.296946,0
d2,1,0.585804,0.296946,0
p4,1,0.585804,0.296946,0
a2,1,0.603848,0.269231,0
v2,1,0.681777,0.168132,0
b4,1,0.697161,0.151442,0
p7,1,0.776258,0.080769,0
a7,1,0.776258,0.080769,0
p2,1,0.854445,0.033654,0
d5,1,0.854445,0.033654,0
d3,1,0.854445,0.033654,0
a6,1,0.919964,0.010096,0
a1,1,0.919964,0.010096,0
n4,1,0.94766,0.004309,0
r1,1,0.94766,0.004309,0
s5,1,0.959566,0.00257,0
u1,1,0.964854,0.001942,0
