Feature,DoF,P Value,Chi Square,Is Significant
b2,1,7.4e-05,15.696752,1
b3,1,7.4e-05,15.696752,1
v3,1,0.002425,9.196578,1
s8,1,0.003334,8.614941,1
a2,1,0.004748,7.972958,1
p12,1,0.004869,7.927591,1
p5,1,0.01307,6.159634,0
d1,1,0.013918,6.048494,0
s3,1,0.022585,5.20017,0
v1,1,0.028546,4.794813,0
d2,1,0.028798,4.779674,0
s7,1,0.033929,4.498271,0
s2,1,0.04021,4.209019,0
a1,1,0.055676,3.661738,0
s6,1,0.056003,3.651966,0
a4,1,0.05932,3.556306,0
u1,1,0.064101,3.427968,0
v2,1,0.088689,2.898011,0
d3,1,0.126317,2.337193,0
a8,1,0.126735,2.332051,0
p4,1,0.149011,2.082349,0
p3,1,0.194105,1.686184,0
a5,1,0.204657,1.608822,0
p8,1,0.358175,0.844281,0
a6,1,0.367431,0.812335,0
p6,1,0.391105,0.735505,0
s4,1,0.422725,0.642727,0
s1,1,0.451438,0.567039,0
b5,1,0.565331,0.330557,0
r1,1,0.649421,0.20663,0
d5,1,0.649421,0.20663,0
n4,1,0.678843,0.171431,0
p1,1,0.837239,0.0422,0
b4,1,0.84307,0.039191,0
a7,1,0.896864,0.016803,0
p2,1,0.903389,0.014733,0
p7,1,0.932499,0.007174,0
s5,1,0.98168,0.000527,0
