Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,170.933659,[196  22] ; [132 249],[119.37228715  98.62771285] ; [208.62771285 172.37228715],1
p7,1,0.0,166.519579,[190  26] ; [124 252],[114.56756757 101.43243243] ; [199.43243243 176.56756757],1
p5,1,0.0,51.924402,[ 54 164] ; [ 18 359],[ 26.37983193 191.62016807] ; [ 45.62016807 331.37983193],1
p2,1,0.0,51.17415,[198  20] ; [245 137],[160.95666667  57.04333333] ; [282.04333333  99.95666667],1
p9,1,0.0,43.736348,[202  15] ; [262 113],[170.08108108  46.91891892] ; [293.91891892  81.08108108],1
p10,1,0.0,41.485247,[193  23] ; [246 131],[159.90556492  56.09443508] ; [279.09443508  97.90556492],1
p1,1,2e-06,22.392599,[ 36 181] ; [ 19 363],[ 19.92487479 197.07512521] ; [ 35.07512521 346.92487479],1
p12,1,9e-06,19.706404,[ 34 182] ; [ 19 362],[ 19.1758794 196.8241206] ; [ 33.8241206 347.1758794],1
p11,1,2e-05,18.176928,[178  40] ; [250 133],[155.24792013  62.75207987] ; [272.75207987 110.24792013],1
b1,1,0.069799,3.287746,[106 112] ; [157 226],[ 95.39767055 122.60232945] ; [167.60232945 215.39767055],0
