Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,35.637138,1
p11,1,0.004741,7.975761,0
v4,1,0.021788,5.262644,0
n6,1,0.04404,4.055009,0
r4,1,0.045383,4.004349,0
s6,1,0.051236,3.800555,0
p2,1,0.051853,3.780518,0
p7,1,0.083193,3.00139,0
n5,1,0.092225,2.835106,0
r3,1,0.096025,2.770356,0
p4,1,0.096712,2.758941,0
s8,1,0.097945,2.738692,0
p3,1,0.111976,2.526116,0
p8,1,0.140748,2.16976,0
v1,1,0.143138,2.143898,0
s2,1,0.166915,1.910437,0
s7,1,0.173439,1.852961,0
a5,1,0.174712,1.842039,0
n4,1,0.189945,1.718041,0
r2,1,0.210963,1.564803,0
d5,1,0.215397,1.534774,0
d1,1,0.2401,1.380005,0
v2,1,0.250671,1.319562,0
s5,1,0.257026,1.284704,0
d4,1,0.269487,1.219355,0
p6,1,0.273923,1.196995,0
v3,1,0.292886,1.106307,0
p12,1,0.330924,0.94528,0
r1,1,0.335104,0.929071,0
d3,1,0.335848,0.926216,0
p5,1,0.345835,0.88868,0
u3,1,0.419837,0.650771,0
s1,1,0.44915,0.572795,0
a7,1,0.508075,0.438029,0
u2,1,0.515381,0.423127,0
s3,1,0.54146,0.37284,0
b2,1,0.564582,0.331833,0
b3,1,0.564582,0.331833,0
a3,1,0.59197,0.287278,0
n2,1,0.612503,0.256546,0
a2,1,0.637072,0.222591,0
n3,1,0.637464,0.222074,0
a6,1,0.669644,0.182018,0
s4,1,0.673296,0.177771,0
b5,1,0.729033,0.120001,0
a4,1,0.77429,0.082236,0
u1,1,0.782962,0.075879,0
p1,1,0.813639,0.055571,0
a8,1,0.819242,0.052221,0
d2,1,0.922996,0.009343,0
a1,1,0.936979,0.006252,0
b4,1,0.938032,0.006044,0
n1,1,0.983874,0.000409,0
