Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,207.072553,1
p11,1,0.0,85.577792,1
n6,1,0.0,46.041505,1
p2,1,0.0,44.713809,1
r4,1,0.0,37.760577,1
r3,1,0.0,36.218251,1
p8,1,0.0,30.532472,1
v4,1,0.0,29.223591,1
s6,1,1e-06,23.437161,1
s8,1,4e-06,21.139433,1
n5,1,5e-06,20.67791,1
r2,1,6e-06,20.410104,1
p4,1,9e-06,19.677305,1
v2,1,1.6e-05,18.58081,1
p7,1,1.9e-05,18.281202,1
s2,1,4.7e-05,16.57192,1
a7,1,5.8e-05,16.153625,1
v1,1,7.7e-05,15.626665,1
s7,1,0.000133,14.603377,1
r1,1,0.000233,13.542384,1
d5,1,0.000323,12.93371,1
s5,1,0.000347,12.800085,1
d3,1,0.000633,11.67714,1
d1,1,0.000789,11.266626,1
p12,1,0.001401,10.204554,0
a5,1,0.001402,10.203472,0
n4,1,0.001723,9.823907,0
p3,1,0.001949,9.597082,0
a6,1,0.002235,9.345668,0
d4,1,0.00414,8.221568,0
v3,1,0.00468,7.999249,0
p6,1,0.006394,7.435846,0
a1,1,0.006897,7.29971,0
s3,1,0.012142,6.290048,0
p5,1,0.01386,6.055879,0
a3,1,0.035481,4.421888,0
n2,1,0.041277,4.164617,0
s1,1,0.043082,4.092185,0
u2,1,0.144197,2.132589,0
u1,1,0.159589,1.978112,0
n1,1,0.164206,1.935063,0
b2,1,0.208033,1.585064,0
b3,1,0.208033,1.585064,0
n3,1,0.243698,1.359076,0
s4,1,0.400779,0.705988,0
p1,1,0.42254,0.64324,0
a2,1,0.440347,0.595379,0
d2,1,0.581235,0.304242,0
u3,1,0.673919,0.177052,0
b5,1,0.739643,0.110441,0
b4,1,0.910261,0.012704,0
a4,1,0.942215,0.005254,0
a8,1,0.962121,0.002256,0
