Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.4e-05,18.928606,[22 68] ; [71 61],[37.7027027 52.2972973] ; [55.2972973 76.7027027],1
p8,1,0.000129,14.66141,[14 77] ; [51 79],[26.76470588 64.23529412] ; [38.23529412 91.76470588],1
p4,1,0.000302,13.057172,[22 70] ; [63 69],[34.91071429 57.08928571] ; [50.08928571 81.91071429],1
p9,1,0.000505,12.095956,[19 70] ; [57 72],[31.02752294 57.97247706] ; [44.97247706 84.02752294],1
p11,1,0.000536,11.987769,[31 61] ; [76 57],[43.75111111 48.24888889] ; [63.24888889 69.75111111],1
p6,1,0.009704,6.688477,[13 77] ; [38 91],[20.95890411 69.04109589] ; [30.04109589 98.95890411],0
p3,1,0.01327,6.132815,[20 71] ; [50 83],[28.4375 62.5625] ; [41.5625 91.4375],0
b1,1,0.072854,3.217519,[52 40] ; [59 74],[45.38666667 46.61333333] ; [65.61333333 67.38666667],0
p12,1,0.509721,0.434639,[ 1 91] ; [  3 129],[ 1.64285714 90.35714286] ; [  2.35714286 129.64285714],0
p1,1,0.751452,0.100315,[ 6 86] ; [ 10 121],[ 6.60089686 85.39910314] ; [  9.39910314 121.60089686],0
p5,1,0.967159,0.001695,[ 4 87] ; [  6 127],[ 4.0625 86.9375] ; [  5.9375 127.0625],0
