Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.7e-05,18.49845,[112 209] ; [35 18],[126.1684492 194.8315508] ; [20.8315508 32.1684492],1
p3,1,0.000704,11.478522,[ 84 237] ; [26 27],[ 94.41176471 226.58823529] ; [15.58823529 37.41176471],1
p9,1,0.005313,7.769603,[220  93] ; [47  6],[228.33606557  84.66393443] ; [38.66393443 14.33606557],0
p8,1,0.019922,5.418748,[ 68 252] ; [19 34],[ 74.63806971 245.36193029] ; [12.36193029 40.63806971],0
p1,1,0.031024,4.651643,[ 25 296] ; [ 9 44],[ 29.18181818 291.81818182] ; [ 4.81818182 48.18181818],0
p2,1,0.035193,4.435802,[201 121] ; [41 12],[207.79733333 114.20266667] ; [34.20266667 18.79733333],0
p12,1,0.339892,0.910837,[ 19 300] ; [ 5 48],[ 20.58064516 298.41935484] ; [ 3.41935484 49.58064516],0
b1,1,0.499885,0.455181,[125 197] ; [18 35],[122.78933333 199.21066667] ; [20.21066667 32.78933333],0
p11,1,0.668824,0.18298,[209 113] ; [36 17],[210.37333333 111.62666667] ; [34.62666667 18.37333333],0
p10,1,0.73118,0.118031,[207 109] ; [36 17],[208.09756098 107.90243902] ; [34.90243902 18.09756098],0
p5,1,0.932642,0.007144,[ 19 300] ; [ 3 50],[ 18.8655914 300.1344086] ; [ 3.1344086 49.8655914],0
