Feature,DoF,P Value,Chi Square,Is Significant
a8,1,0.00243,9.192914,0
b2,1,0.014505,5.975565,0
b3,1,0.014505,5.975565,0
v3,1,0.051032,3.807238,0
s8,1,0.06047,3.524442,0
a2,1,0.068971,3.307337,0
u1,1,0.077321,3.120331,0
a1,1,0.078164,3.102676,0
s7,1,0.113881,2.499525,0
d3,1,0.123992,2.366154,0
d2,1,0.163778,1.938989,0
p5,1,0.169901,1.883815,0
d1,1,0.201264,1.633175,0
p11,1,0.211336,1.562253,0
v2,1,0.22679,1.460882,0
s3,1,0.234173,1.415335,0
p4,1,0.307146,1.042911,0
b5,1,0.311883,1.022686,0
a4,1,0.376647,0.781617,0
a6,1,0.39231,0.731771,0
p12,1,0.401797,0.702943,0
p2,1,0.41542,0.663235,0
s2,1,0.417679,0.656837,0
p10,1,0.418667,0.654055,0
d5,1,0.438179,0.601048,0
a7,1,0.483406,0.49117,0
p7,1,0.487124,0.482873,0
r1,1,0.489658,0.477278,0
d4,1,0.519952,0.413989,0
n4,1,0.526413,0.40131,0
s5,1,0.740668,0.109541,0
b4,1,0.772831,0.083333,0
p8,1,0.869708,0.026906,0
p3,1,0.91781,0.010649,0
p6,1,0.959746,0.002547,0
