Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.000121,[132 209] ; [47 18],[150.34236453 190.65763547] ; [28.65763547 36.34236453],1
p1,1,0.0019,9.643851,[ 16 332] ; [10 59],[ 21.69784173 326.30215827] ; [ 4.30215827 64.69784173],0
p8,1,0.009543,6.718207,[ 98 249] ; [30 38],[107.02650602 239.97349398] ; [20.97349398 47.02650602],0
p3,1,0.015182,5.895269,[ 66 284] ; [22 47],[ 73.50835322 276.49164678] ; [14.49164678 54.50835322],0
p2,1,0.096408,2.763984,[227 122] ; [52 17],[232.94497608 116.05502392] ; [46.05502392 22.94497608],0
p9,1,0.296125,1.091564,[244  96] ; [53 15],[247.5  92.5] ; [49.5 18.5],0
b1,1,0.548307,0.360359,[134 217] ; [29 40],[136.22142857 214.77857143] ; [26.77857143 42.22142857],0
p10,1,0.548331,0.360316,[232 115] ; [48 20],[234.12048193 112.87951807] ; [45.87951807 22.12048193],0
p5,1,0.617065,0.250014,[ 11 337] ; [ 3 66],[ 11.68345324 336.31654676] ; [ 2.31654676 66.68345324],0
p11,1,0.640953,0.217498,[239 112] ; [45 24],[237.34285714 113.65714286] ; [46.65714286 22.34285714],0
p12,1,0.863497,0.029558,[ 14 334] ; [ 3 64],[ 14.25542169 333.74457831] ; [ 2.74457831 64.25542169],0
