Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002912,8.861706,[183 198] ; [11  1],[188.07633588 192.92366412] ; [5.92366412 6.07633588],0
b2,1,0.003114,8.739187,[ 77 155] ; [9 3],[ 81.7704918 150.2295082] ; [4.2295082 7.7704918],0
b3,1,0.003114,8.739187,[ 77 155] ; [9 3],[ 81.7704918 150.2295082] ; [4.2295082 7.7704918],0
s8,1,0.00427,8.165296,[159 221] ; [10  2],[163.82653061 216.17346939] ; [5.17346939 6.82653061],0
d2,1,0.004586,8.035847,[192 191] ; [11  1],[196.83291139 186.16708861] ; [6.16708861 5.83291139],0
p12,1,0.00579,7.614413,[ 21 357] ; [3 9],[ 23.26153846 354.73846154] ; [ 0.73846154 11.26153846],0
s3,1,0.009484,6.729254,[204 175] ; [11  1],[208.40153453 170.59846547] ; [6.59846547 5.40153453],0
u1,1,0.011595,6.371704,[ 57 328] ; [5 7],[ 60.12594458 324.87405542] ; [ 1.87405542 10.12594458],0
s7,1,0.012663,6.215641,[167 190] ; [10  2],[171.24390244 185.75609756] ; [5.75609756 6.24390244],0
a2,1,0.027304,4.871463,[ 87 298] ; [6 6],[ 90.18891688 294.81108312] ; [2.81108312 9.18891688],0
a4,1,0.053554,3.726552,[179 204] ; [9 3],[182.28860759 200.71139241] ; [5.71139241 6.28860759],0
s6,1,0.121568,2.396997,[228 144] ; [10  2],[230.5625 141.4375] ; [7.4375 4.5625],0
p6,1,0.125977,2.341394,[137 237] ; [7 5],[139.52331606 234.47668394] ; [4.47668394 7.52331606],0
p9,1,0.136804,2.213546,[271 104] ; [11  1],[273.25581395 101.74418605] ; [8.74418605 3.25581395],0
n5,1,0.156341,2.009261,[282 102] ; [11  1],[284.12121212  99.87878788] ; [8.87878788 3.12121212],0
p5,1,0.160222,1.972126,[ 44 335] ; [3 9],[ 45.55754476 333.44245524] ; [ 1.44245524 10.55754476],0
n6,1,0.164547,1.931935,[283 100] ; [11  1],[285.06835443  97.93164557] ; [8.93164557 3.06835443],0
r1,1,0.170706,1.876736,[285  99] ; [11  1],[287.03030303  96.96969697] ; [8.96969697 3.03030303],0
v2,1,0.177126,1.821575,[179 191] ; [7 3],[181.10526316 188.89473684] ; [4.89473684 5.10526316],0
p8,1,0.181003,1.789367,[177 199] ; [8 4],[179.27835052 196.72164948] ; [5.72164948 6.27835052],0
n4,1,0.192925,1.695137,[290  95] ; [11  1],[291.90176322  93.09823678] ; [9.09823678 2.90176322],0
p2,1,0.194386,1.684059,[284  95] ; [7 5],[282.06905371  96.93094629] ; [8.93094629 3.06905371],0
d5,1,0.20004,1.642081,[289  93] ; [11  1],[290.86294416  91.13705584] ; [9.13705584 2.86294416],0
v1,1,0.205859,1.600315,[188 190] ; [7 3],[189.9742268 188.0257732] ; [5.0257732 4.9742268],0
p4,1,0.213116,1.550134,[217 164] ; [9 3],[219.09923664 161.90076336] ; [6.90076336 5.09923664],0
p7,1,0.235166,1.40934,[237 139] ; [5 6],[235.12144703 140.87855297] ; [6.87855297 4.12144703],0
b4,1,0.278335,1.175203,[221 164] ; [5 7],[219.16876574 165.83123426] ; [6.83123426 5.16876574],0
p10,1,0.30618,1.047081,[271 106] ; [7 5],[269.42416452 107.57583548] ; [8.57583548 3.42416452],0
p3,1,0.311394,1.024753,[197 183] ; [8 4],[198.7244898 181.2755102] ; [6.2755102 5.7244898],0
n1,1,0.317188,1.000506,[48 49] ; [3 1],[48.98019802 48.01980198] ; [2.01980198 1.98019802],0
p1,1,0.337748,0.918962,[ 33 348] ; [ 2 10],[ 33.93129771 347.06870229] ; [ 1.06870229 10.93129771],0
a3,1,0.364236,0.823236,[274 110] ; [10  2],[275.39393939 108.60606061] ; [8.60606061 3.39393939],0
a5,1,0.366837,0.81435,[275 110] ; [10  2],[276.38539043 108.61460957] ; [8.61460957 3.38539043],0
n3,1,0.39294,0.729826,[68 29] ; [2 2],[67.22772277 29.77227723] ; [2.77227723 1.22772277],0
v3,1,0.402183,0.701789,[134 242] ; [4 4],[135.125 240.875] ; [2.875 5.125],0
s5,1,0.421683,0.645619,[118 251] ; [2 8],[116.83377309 252.16622691] ; [3.16622691 6.83377309],0
s4,1,0.458512,0.549525,[ 62 318] ; [ 1 11],[ 61.07142857 318.92857143] ; [ 1.92857143 10.07142857],0
n2,1,0.490217,0.47605,[66 33] ; [2 2],[65.3592233 33.6407767] ; [2.6407767 1.3592233],0
s1,1,0.529396,0.395551,[ 17 363] ; [ 1 11],[ 17.44897959 362.55102041] ; [ 0.55102041 11.44897959],0
p11,1,0.537917,0.379414,[256 129] ; [9 3],[256.98992443 128.01007557] ; [8.01007557 3.98992443],0
a6,1,0.644766,0.212563,[230 153] ; [8 4],[230.76962025 152.23037975] ; [7.23037975 4.76962025],0
d3,1,0.678295,0.172051,[232 150] ; [8 4],[232.69035533 149.30964467] ; [7.30964467 4.69035533],0
u3,1,0.691565,0.157397,[70 40] ; [1 1],[69.73214286 40.26785714] ; [1.26785714 0.73214286],0
a8,1,0.699543,0.148948,[ 47 313] ; [ 1 10],[ 46.57681941 313.42318059] ; [1.42318059 9.57681941],0
a7,1,0.791425,0.069939,[241 142] ; [8 4],[241.43544304 141.56455696] ; [7.56455696 4.43544304],0
v4,1,0.811244,0.057035,[342  40] ; [11  1],[342.24873096  39.75126904] ; [10.75126904  1.24873096],0
u2,1,0.812858,0.056046,[63 45] ; [1 1],[62.83636364 45.16363636] ; [1.16363636 0.83636364],0
b5,1,0.934589,0.006736,[220 165] ; [7 5],[220.13853904 164.86146096] ; [6.86146096 5.13853904],0
a1,1,0.945148,0.004734,[ 30 355] ; [ 1 11],[ 30.06297229 354.93702771] ; [ 0.93702771 11.06297229],0
