Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,30.876452,1
p11,1,0.000718,11.442501,1
p2,1,0.009808,6.669498,0
n5,1,0.013311,6.127312,0
p8,1,0.019535,5.452972,0
n6,1,0.020151,5.398782,0
s8,1,0.023919,5.100511,0
p4,1,0.031675,4.616023,0
r4,1,0.032004,4.59827,0
a3,1,0.040065,4.215127,0
s2,1,0.04935,3.863405,0
s7,1,0.050226,3.833892,0
r3,1,0.0509,3.811561,0
p7,1,0.052518,3.759186,0
s3,1,0.069762,3.288604,0
p3,1,0.074923,3.171728,0
a5,1,0.082573,3.01351,0
v4,1,0.11199,2.525909,0
r1,1,0.120053,2.416628,0
d1,1,0.134561,2.239079,0
s6,1,0.134951,2.23461,0
n4,1,0.162438,1.951378,0
p6,1,0.180291,1.795222,0
v1,1,0.184968,1.757246,0
u2,1,0.200933,1.635577,0
r2,1,0.203967,1.613738,0
s5,1,0.214237,1.542561,0
a6,1,0.219424,1.508135,0
p5,1,0.222274,1.489631,0
p12,1,0.223071,1.484507,0
a7,1,0.223423,1.482248,0
d4,1,0.251798,1.313302,0
d5,1,0.254824,1.296659,0
u1,1,0.281068,1.161918,0
v2,1,0.288777,1.125315,0
b5,1,0.338677,0.915432,0
a2,1,0.33886,0.914739,0
d2,1,0.355682,0.85308,0
a4,1,0.381347,0.766355,0
d3,1,0.408368,0.683547,0
n2,1,0.436546,0.605346,0
v3,1,0.454151,0.560271,0
b2,1,0.499439,0.456128,0
b3,1,0.499439,0.456128,0
s1,1,0.581885,0.303197,0
n3,1,0.604297,0.268563,0
u3,1,0.692767,0.156107,0
p1,1,0.747971,0.103244,0
n1,1,0.78035,0.077764,0
b4,1,0.842796,0.03933,0
s4,1,0.897834,0.016486,0
a1,1,0.964846,0.001942,0
a8,1,0.993784,6.1e-05,0
