Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,48.511885,1
s8,1,0.005806,7.60948,1
s6,1,0.006739,7.341335,1
s2,1,0.009321,6.760314,1
d4,1,0.012217,6.27916,0
s4,1,0.017383,5.657249,0
s5,1,0.02276,5.186763,0
d5,1,0.023762,5.111914,0
d1,1,0.025528,4.987713,0
d3,1,0.036709,4.363848,0
p6,1,0.036789,4.360142,0
r4,1,0.043846,4.062481,0
v4,1,0.049899,3.844859,0
v2,1,0.082783,3.009405,0
a7,1,0.085339,2.960162,0
p5,1,0.094316,2.799116,0
p7,1,0.108562,2.575031,0
v3,1,0.121447,2.398565,0
n6,1,0.127695,2.320302,0
b5,1,0.18463,1.759954,0
s7,1,0.187269,1.738972,0
a2,1,0.204429,1.61045,0
r1,1,0.210992,1.564604,0
n5,1,0.221183,1.496681,0
p8,1,0.24404,1.357102,0
n2,1,0.252775,1.3079,0
v1,1,0.25719,1.283821,0
n4,1,0.280753,1.16344,0
r3,1,0.298039,1.082947,0
a5,1,0.316157,1.004777,0
p2,1,0.335941,0.925861,0
n1,1,0.394366,0.725439,0
u1,1,0.403707,0.697257,0
u3,1,0.407151,0.687104,0
p3,1,0.421879,0.645075,0
p4,1,0.437708,0.602284,0
a4,1,0.523566,0.406862,0
a6,1,0.524666,0.404712,0
p12,1,0.543826,0.368494,0
p1,1,0.549749,0.357766,0
n3,1,0.576339,0.31219,0
a8,1,0.628749,0.23376,0
s3,1,0.686168,0.163265,0
b4,1,0.715498,0.132847,0
d2,1,0.751553,0.10023,0
b3,1,0.787227,0.072853,0
b2,1,0.787227,0.072853,0
u2,1,0.915662,0.011215,0
a3,1,0.969019,0.001508,0
s1,1,0.981936,0.000513,0
