Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.019078,5.49434,0
v4,1,0.061075,3.507942,0
s3,1,0.411411,0.67472,0
a4,1,0.525387,0.403306,0
n6,1,0.578366,0.308884,0
s2,1,0.579847,0.306481,0
n5,1,0.592383,0.286638,0
s7,1,0.619553,0.246496,0
s8,1,0.64595,0.211044,0
v2,1,0.669553,0.182125,0
a5,1,0.674595,0.176274,0
n3,1,0.674632,0.176232,0
v1,1,0.676851,0.173692,0
n1,1,0.682842,0.166944,0
a2,1,0.701285,0.147139,0
n2,1,0.730647,0.118519,0
b4,1,0.757451,0.095376,0
a3,1,0.769815,0.085625,0
v3,1,0.86176,0.030323,0
s6,1,0.889133,0.019433,0
d3,1,0.892905,0.018125,0
a7,1,0.921575,0.009692,0
a6,1,0.943666,0.004993,0
b3,1,0.946926,0.004431,0
b2,1,0.946926,0.004431,0
