Feature,DoF,P Value,Chi Square,Is Significant
s8,1,1e-06,23.867208,1
p5,1,2e-05,18.168129,1
p12,1,3.6e-05,17.054284,1
b3,1,0.000461,12.26664,1
b2,1,0.000461,12.26664,1
d1,1,0.000499,12.119378,1
s2,1,0.000684,11.53244,1
s7,1,0.000761,11.334634,1
a2,1,0.000771,11.310855,1
v3,1,0.000838,11.155329,1
v1,1,0.00098,10.864166,1
s6,1,0.001077,10.691059,1
p3,1,0.001949,9.59699,1
n5,1,0.003344,8.609698,1
d2,1,0.006393,7.436001,1
s3,1,0.009107,6.801786,1
a4,1,0.009859,6.660216,1
u1,1,0.011206,6.432292,0
p4,1,0.013215,6.140071,0
a3,1,0.017205,5.675313,0
v2,1,0.021299,5.302198,0
a5,1,0.026385,4.930603,0
n4,1,0.031678,4.615858,0
n6,1,0.035927,4.400576,0
p6,1,0.042613,4.110687,0
a1,1,0.046577,3.960599,0
p8,1,0.0489,3.878788,0
n1,1,0.083825,2.989132,0
d5,1,0.116118,2.468912,0
d3,1,0.137281,2.208176,0
p7,1,0.144771,2.126504,0
r1,1,0.154424,2.028001,0
v4,1,0.274526,1.193992,0
a8,1,0.275513,1.18909,0
s5,1,0.394855,0.723938,0
b5,1,0.407983,0.684672,0
s4,1,0.421737,0.64547,0
a6,1,0.424552,0.63768,0
n2,1,0.50216,0.450368,0
n3,1,0.589639,0.290909,0
p2,1,0.762528,0.091303,0
b4,1,0.795558,0.067133,0
a7,1,0.886841,0.02025,0
p1,1,0.902962,0.014864,0
s1,1,0.993085,7.5e-05,0
