Feature,DoF,P Value,Chi Square,Is Significant
p10,1,0.0,27.529124,1
p8,1,1.3e-05,18.944957,1
p7,1,1.5e-05,18.698663,1
p3,1,6.2e-05,16.05228,1
n4,1,0.000211,13.730123,1
p9,1,0.00025,13.411726,1
p4,1,0.000283,13.179138,1
n5,1,0.00033,12.891075,1
p2,1,0.000536,11.986581,1
r3,1,0.003959,8.302568,1
s8,1,0.005345,7.758817,1
p6,1,0.008419,6.942093,1
r4,1,0.012114,6.294173,0
n6,1,0.012742,6.204619,0
a5,1,0.0143,6.000766,0
p5,1,0.019599,5.447295,0
v1,1,0.02734,4.869194,0
v4,1,0.031831,4.607563,0
p12,1,0.031899,4.603938,0
u3,1,0.032106,4.592846,0
u2,1,0.035854,4.404044,0
a3,1,0.052078,3.773254,0
s7,1,0.101655,2.679392,0
r1,1,0.119248,2.427167,0
s1,1,0.140739,2.169859,0
s4,1,0.147813,2.094676,0
s3,1,0.153397,2.038142,0
v2,1,0.155435,2.01809,0
n1,1,0.170623,1.877463,0
b5,1,0.176499,1.826858,0
s6,1,0.196361,1.669237,0
a4,1,0.196475,1.668389,0
d4,1,0.259322,1.272372,0
u4,1,0.259638,1.270686,0
v3,1,0.273733,1.197945,0
a7,1,0.292942,1.106049,0
s2,1,0.299508,1.076385,0
n3,1,0.339844,0.911019,0
d1,1,0.376591,0.781801,0
a8,1,0.409482,0.680304,0
s5,1,0.476246,0.507448,0
d3,1,0.542472,0.370977,0
a6,1,0.564773,0.331507,0
a1,1,0.570462,0.321909,0
b4,1,0.589308,0.291426,0
d2,1,0.600558,0.274155,0
a2,1,0.652942,0.202211,0
b2,1,0.657585,0.196471,0
b3,1,0.657585,0.196471,0
d5,1,0.707856,0.140428,0
n2,1,0.762933,0.090982,0
u1,1,0.846399,0.037525,0
r2,1,0.867754,0.027726,0
p1,1,0.908833,0.013113,0
