Feature,DoF,P Value,Chi Square,Is Significant
p8,1,0.001043,10.749686,1
p6,1,0.005913,7.576531,1
r3,1,0.019628,5.444652,0
v4,1,0.024634,5.049462,0
p7,1,0.024778,5.039306,0
v2,1,0.026371,4.931541,0
p2,1,0.044586,4.034247,0
v1,1,0.067545,3.341699,0
s8,1,0.072584,3.223606,0
r1,1,0.086245,2.943093,0
r4,1,0.093613,2.811112,0
n5,1,0.155094,2.021417,0
n2,1,0.160754,1.967117,0
s4,1,0.166513,1.914059,0
s5,1,0.209042,1.578048,0
p9,1,0.234323,1.414425,0
d5,1,0.252003,1.312168,0
n3,1,0.277006,1.181723,0
s2,1,0.294188,1.100356,0
s1,1,0.407629,0.685706,0
u3,1,0.412878,0.670498,0
p1,1,0.425481,0.635127,0
p4,1,0.436158,0.60637,0
a7,1,0.468683,0.525079,0
n6,1,0.471672,0.518057,0
a3,1,0.523109,0.407758,0
r2,1,0.54775,0.361363,0
a1,1,0.552057,0.353645,0
a6,1,0.557741,0.343631,0
a2,1,0.572283,0.318878,0
p5,1,0.573297,0.317198,0
v3,1,0.583436,0.300712,0
d2,1,0.60022,0.274665,0
n1,1,0.602967,0.270544,0
d3,1,0.603432,0.269851,0
u2,1,0.624379,0.23976,0
a8,1,0.650398,0.205398,0
u1,1,0.684006,0.165651,0
b5,1,0.693793,0.15501,0
a4,1,0.697323,0.151272,0
p12,1,0.741474,0.108835,0
b4,1,0.74575,0.105137,0
p3,1,0.769398,0.085944,0
s3,1,0.870847,0.026433,0
d1,1,0.873323,0.025421,0
s6,1,0.877966,0.023577,0
n4,1,0.890421,0.018981,0
s7,1,0.894111,0.017717,0
b3,1,0.907731,0.013433,0
b2,1,0.907731,0.013433,0
d4,1,0.920633,0.009927,0
a5,1,0.934879,0.006676,0
u4,1,0.952759,0.00351,0
