Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,122.483687,1
p2,1,0.0,42.794158,1
p8,1,0.0,33.2708,1
p7,1,0.0,29.001131,1
r4,1,0.0,26.5715,1
r3,1,0.0,26.492815,1
v4,1,4e-06,21.465073,1
s8,1,4e-06,21.346239,1
n6,1,1.4e-05,18.816418,1
p4,1,3.1e-05,17.380587,1
r1,1,7.6e-05,15.648203,1
p6,1,0.000207,13.766967,1
v1,1,0.000218,13.665021,1
n5,1,0.000271,13.260425,1
s2,1,0.000281,13.19258,1
a3,1,0.000631,11.682,1
s5,1,0.000849,11.130667,1
v2,1,0.000935,10.952078,1
a5,1,0.001005,10.817995,1
s7,1,0.001089,10.669824,1
p3,1,0.00171,9.837853,1
s3,1,0.003809,8.372654,1
r2,1,0.005841,7.598795,1
s6,1,0.006626,7.371638,1
a6,1,0.014345,5.995176,0
n4,1,0.017797,5.61605,0
u2,1,0.022945,5.172697,0
p5,1,0.03519,4.435911,0
n2,1,0.035513,4.420314,0
d1,1,0.035945,4.399716,0
s1,1,0.050354,3.829632,0
b5,1,0.052904,3.746933,0
d3,1,0.054167,3.707549,0
v3,1,0.060859,3.513833,0
d4,1,0.07588,3.151005,0
n3,1,0.075973,3.149018,0
a7,1,0.078186,3.10221,0
p12,1,0.081181,3.0411,0
d5,1,0.285138,1.142437,0
u3,1,0.292707,1.10713,0
u1,1,0.293914,1.101604,0
a4,1,0.395304,0.722564,0
d2,1,0.397989,0.714393,0
a1,1,0.427456,0.629726,0
s4,1,0.501786,0.451157,0
a2,1,0.513163,0.427613,0
n1,1,0.608941,0.26172,0
a8,1,0.710216,0.138061,0
b3,1,0.791093,0.070168,0
b2,1,0.791093,0.070168,0
p1,1,0.97969,0.000648,0
b4,1,0.98129,0.00055,0
