Feature,DoF,P Value,Chi Square,Is Significant
u3,1,0.083604,2.993413,0
p6,1,0.09929,2.716913,0
p7,1,0.205175,1.605153,0
s8,1,0.230855,1.435584,0
a7,1,0.249518,1.326002,0
n4,1,0.309115,1.034455,0
v4,1,0.320292,0.987752,0
p2,1,0.376962,0.780585,0
s5,1,0.390012,0.738903,0
u1,1,0.397359,0.716305,0
a6,1,0.401199,0.704731,0
n3,1,0.444732,0.584042,0
b4,1,0.485303,0.486923,0
b5,1,0.486937,0.483287,0
d3,1,0.490982,0.474372,0
p12,1,0.51384,0.42624,0
a3,1,0.530286,0.393843,0
s6,1,0.534769,0.385321,0
r3,1,0.551329,0.354941,0
s3,1,0.568563,0.325094,0
p1,1,0.573476,0.3169,0
a8,1,0.574251,0.315621,0
s1,1,0.579181,0.30756,0
p3,1,0.586016,0.296609,0
n6,1,0.59559,0.281698,0
a2,1,0.59643,0.280414,0
n2,1,0.602919,0.270616,0
u2,1,0.610747,0.259089,0
p8,1,0.613026,0.255792,0
r4,1,0.624377,0.239764,0
d2,1,0.675176,0.175607,0
p4,1,0.677382,0.173088,0
v1,1,0.700799,0.147642,0
a5,1,0.703871,0.144476,0
b2,1,0.742043,0.10834,0
b3,1,0.742043,0.10834,0
d1,1,0.758269,0.094713,0
v2,1,0.759281,0.093897,0
r1,1,0.766718,0.088014,0
s2,1,0.796912,0.066227,0
s4,1,0.813982,0.055362,0
r2,1,0.815826,0.05425,0
n1,1,0.824072,0.049422,0
d4,1,0.852068,0.034775,0
n5,1,0.871008,0.026367,0
p5,1,0.883485,0.021478,0
d5,1,0.898825,0.016166,0
p9,1,0.912922,0.011958,0
v3,1,0.954948,0.003192,0
s7,1,0.96838,0.001571,0
a4,1,0.970735,0.001346,0
a1,1,0.973481,0.001105,0
