Feature,DoF,P Value,Chi Square,Is Significant
p12,1,4e-06,21.127625,1
p5,1,0.00027,13.269964,1
a2,1,0.001636,9.918869,1
p8,1,0.003349,8.606936,1
p3,1,0.017624,5.633101,0
u1,1,0.023602,5.123622,0
p4,1,0.028279,4.810974,0
a4,1,0.030051,4.706379,0
s7,1,0.035014,4.444502,0
v3,1,0.05933,3.556009,0
p6,1,0.068228,3.325143,0
a6,1,0.071491,3.248449,0
v1,1,0.077477,3.11704,0
d2,1,0.081289,3.038935,0
s6,1,0.151402,2.058063,0
a5,1,0.180632,1.792414,0
n4,1,0.232382,1.426222,0
r1,1,0.277676,1.178429,0
v2,1,0.298532,1.080742,0
d3,1,0.432634,0.615741,0
b4,1,0.476074,0.507843,0
s1,1,0.480425,0.497899,0
d5,1,0.488648,0.479502,0
p7,1,0.538391,0.378529,0
p2,1,0.541649,0.372492,0
a7,1,0.578626,0.308461,0
s4,1,0.697896,0.15067,0
a1,1,0.721217,0.12733,0
s5,1,0.726953,0.121928,0
p1,1,0.72713,0.121763,0
a8,1,0.770346,0.085219,0
b5,1,0.796124,0.066753,0
