Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.01222,6.278732,0
s7,1,0.01231,6.265664,0
s2,1,0.024709,5.044164,0
u1,1,0.03148,4.626587,0
v2,1,0.047326,3.933776,0
s8,1,0.054348,3.701969,0
s3,1,0.06881,3.311193,0
p6,1,0.075021,3.169598,0
p8,1,0.095992,2.770903,0
s6,1,0.15664,2.006369,0
n5,1,0.249391,1.326713,0
v1,1,0.253399,1.304464,0
p1,1,0.261998,1.25817,0
a5,1,0.300818,1.070564,0
n6,1,0.319277,0.991904,0
p4,1,0.340873,0.907145,0
b4,1,0.388668,0.743105,0
a4,1,0.398881,0.711698,0
p7,1,0.443905,0.586167,0
n1,1,0.499244,0.456542,0
p2,1,0.546415,0.363779,0
a6,1,0.647141,0.209524,0
b2,1,0.664451,0.188162,0
b3,1,0.664451,0.188162,0
b5,1,0.711453,0.13683,0
d3,1,0.738835,0.111153,0
a7,1,0.753549,0.098573,0
u3,1,0.768278,0.086806,0
n2,1,0.771806,0.084108,0
a3,1,0.81652,0.053835,0
n3,1,0.869456,0.027011,0
u2,1,0.903845,0.014594,0
v3,1,0.914103,0.011635,0
p3,1,0.918746,0.010407,0
a2,1,0.949639,0.003989,0
p11,1,0.952759,0.00351,0
v4,1,1.0,0.0,0
