Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,175.349587,1
p2,1,0.0,63.658767,1
r3,1,0.0,58.59201,1
n6,1,0.0,53.731856,1
r4,1,0.0,52.377381,1
v4,1,0.0,42.533333,1
p8,1,0.0,25.822272,1
r2,1,2e-06,22.330854,1
p7,1,3e-06,21.649637,1
s8,1,4e-06,21.154352,1
v2,1,1.1e-05,19.314777,1
r1,1,2.2e-05,18.022534,1
s6,1,8.4e-05,15.468501,1
s5,1,0.000171,14.125738,1
v1,1,0.000367,12.69566,1
p4,1,0.0005,12.115203,1
n5,1,0.001094,10.660854,1
p6,1,0.001421,10.178173,1
s2,1,0.001585,9.976846,1
a1,1,0.001588,9.974015,1
n4,1,0.002198,9.376569,1
a7,1,0.002399,9.216275,1
s7,1,0.002934,8.847769,1
a6,1,0.003978,8.293954,1
n2,1,0.004248,8.174494,1
p12,1,0.004844,7.936895,1
s1,1,0.006125,7.513283,1
d3,1,0.006539,7.395491,1
d4,1,0.008597,6.904744,1
d1,1,0.009519,6.722763,1
d5,1,0.01044,6.558221,0
v3,1,0.017689,5.626663,0
n1,1,0.037134,4.344265,0
a5,1,0.047887,3.91393,0
n3,1,0.052575,3.757367,0
s3,1,0.089088,2.890781,0
p5,1,0.09303,2.821141,0
a3,1,0.093621,2.810985,0
p3,1,0.101442,2.682723,0
u2,1,0.1073,2.593537,0
u3,1,0.254774,1.296935,0
b4,1,0.346026,0.887976,0
u1,1,0.378812,0.774553,0
a8,1,0.477072,0.505549,0
b3,1,0.604815,0.267795,0
b2,1,0.604815,0.267795,0
d2,1,0.695769,0.152911,0
a2,1,0.746222,0.104733,0
b5,1,0.770212,0.085321,0
p1,1,0.816144,0.05406,0
a4,1,0.823986,0.049471,0
s4,1,0.871635,0.026109,0
